trip,trip_time_ms,k_ibr,kappa_n,model,ddr
False,,0.9713298867942773,,none,0.028154477078843332
False,,0.7405048566847722,,none,0.09049493461295148
False,,0.19552739781649736,,none,0.005751924445776109
False,,0.994726543311314,,none,0.027426029609152292
False,,1.49734866130407,,none,0.1014131822558144
False,,0.9059987717781476,,none,0.02073625846166356
False,,0.6053598457946628,,none,0.23621128089943708
False,,0.12252494745514166,,none,0.017485817323628163
False,,0.5002184477626612,,none,0.08408184856870164
False,,0.06257654373371545,,none,0.015430184063431785
False,,0.7530694405981972,,none,0.005513351381813537
False,,0.883382111952711,,none,0.033976315511245726
False,,0.5873421025069778,,none,0.13158583453655218
False,,0.6235195749996952,,none,0.10437312882277207
False,,0.7738677145185883,,none,0.03441729470293104
False,,0.9151119783438139,,none,0.05618859179779516
False,,1.17037971800319,,none,0.07397674381590344
False,,0.7618006075397284,,none,0.0627992541020559
False,,0.3663430020122108,,none,0.09240992332766361
False,,0.38692347712992775,,none,0.07356730324918342
False,,1.3867231619223972,,none,0.06250976614494011
False,,1.119691133113593,,none,0.03369375056653908
False,,1.3227136378968063,,none,0.12036249497927203
False,,0.8552382608596364,,none,0.1494401315058626
False,,0.5374871128663775,,none,0.050361845148362824
False,,1.191274751201756,,none,0.014288891653065518
False,,1.3881465332760032,,none,0.023910295456252798
False,,0.5738328500237907,,none,0.022794312477274484
False,,1.3291012435688325,,none,0.028251382088331237
False,,0.2798688746861085,,none,0.0847305445846969
False,,0.7266742451505622,,none,0.07828244443896781
False,,0.9366220602166871,,none,0.05035464485085263
False,,0.7450197397572842,,none,0.13822325735595412
False,,0.31209492588457954,,none,0.05351385147176376
False,,0.17309418390231376,,none,0.07139542138803176
False,,0.45647842307571923,,none,0.009099511964550604
False,,0.10641474731943015,,none,0.03620724068511544
False,,0.6959270565914693,,none,0.0673556192804814
False,,0.33111092264109726,,none,0.0478695708635388
False,,0.8251683842599208,,none,0.07482672122936986
False,,0.06781753957672913,,none,0.12021551873064243
False,,0.7910229353029034,,none,0.140107487693063
False,,0.32692977579544646,,none,0.011693845612067558
False,,0.7314692655721681,,none,0.07140544883991526
False,,0.3720041250400076,,none,0.015381972623416769
False,,1.2882500096018055,,none,0.13252274080560955
False,,0.42190444810629013,,none,0.14653311208022474
False,,1.426402530315572,,none,0.06520548668940619
False,,0.5576288366794063,,none,0.04911449617368559
False,,0.13860274196121414,,none,0.004220146662918941
False,,0.113039907794657,,none,0.09715568534693965
False,,1.1876052726439081,,none,0.13024536714122223
False,,1.4213440137234785,,none,0.035993110311496934
False,,1.3841409623769314,,none,0.10724313346092472
False,,1.4764524909936423,,none,0.004752463342530241
False,,1.4598268419447782,,none,0.0012300958134479323
False,,0.6449070781028825,,none,0.0377097328062019
False,,1.3905179865452986,,none,0.03414133808589306
False,,0.8481514321641044,,none,0.01765685895530546
False,,0.7886557486094825,,none,0.12101022686930754
False,,1.3949776311888094,,none,0.014894722574431507
False,,1.1709303289634165,,none,0.02107961303377518
False,,0.348887977093356,,none,0.04943624924683409
False,,0.5039084299122017,,none,0.18650530743041838
False,,0.37837493106169634,,none,0.015854711704841474
False,,0.520257453951648,,none,0.1899801837565098
False,,0.5109104483465295,,none,0.06955136363512147
False,,0.7571774755298966,,none,0.021770804797317148
False,,1.3347306813449533,,none,0.1118305443782575
False,,0.13791339729462437,,none,0.005413861834017203
False,,1.4612201930957782,,none,0.14317712983193567
False,,1.0443796168789652,,none,0.07456816880308186
False,,0.9279636851119739,,none,0.04387009100331398
False,,0.4135537883553405,,none,0.15421911196869392
False,,0.2977196451740385,,none,0.024897813413321757
False,,0.5681929142832933,,none,0.060193901672509535
False,,0.7784511388461792,,none,0.019039640368686214
False,,1.236333984182892,,none,0.0326400327467351
False,,0.4897285410710493,,none,0.05213257587397071
False,,0.9377023019546183,,none,0.004871910701043474
False,,0.18824543690760437,,none,0.055330229214645636
False,,0.06855697591146367,,none,0.04729440451045761
False,,0.4015424989755484,,none,0.03681184483913453
False,,0.6250958449257902,,none,0.018874015814058766
False,,0.07292476514617177,,none,0.025141672642050417
False,,1.3258468268917865,,none,0.2143582936185073
False,,0.7093134068565411,,none,0.01673551879855669
False,,1.1782763897284183,,none,0.020588834422249118
False,,0.12483729705788814,,none,0.05864009804712628
False,,1.0317280276414165,,none,0.04612870795527232
False,,0.6421657773138653,,none,0.05141069927887975
False,,0.36914672453073344,,none,0.07139016488924632
False,,0.5529187411451313,,none,0.02083549871383606
False,,0.13273068717813463,,none,0.007781920810211481
False,,1.3379916017863722,,none,0.100739582866487
False,,0.7802603681312676,,none,0.030587069022959563
False,,0.215551168944141,,none,0.04649070337172202
False,,0.5846120961116766,,none,0.10512044667723992
False,,0.3110127945177121,,none,0.08994358196345596
False,,0.17566843149273548,,none,0.04274111559907178
False,,1.2676074635703596,,none,0.0802818330391577
False,,0.9117986317417799,,none,0.05779903315199464
False,,1.3938490118621647,,none,0.07632671440682062
False,,1.2456391115469434,,none,0.08263033687630338
False,,0.8451909550533432,,none,0.10189369989728289
False,,0.6953408828914963,,none,0.01281105173027676
False,,0.8570131984839773,,none,0.059032327774674605
False,,1.1967410082103143,,none,0.0021669637027645593
False,,0.44401049004988163,,none,0.010440203916174621
False,,0.37848481140840873,,none,0.11412061460698868
False,,0.7257387970098432,,none,0.004831170629425621
False,,0.14481256055677727,,none,0.09857495044982433
False,,1.2348690340599104,,none,0.10318414862485874
False,,1.0822810215570042,,none,0.07324594845380232
False,,1.3225225141757289,,none,0.042827300071465686
False,,1.1639314276212076,,none,0.05307453980126342
False,,0.7472575825081127,,none,4.041026764013261e-05
False,,1.2261471268444388,,none,0.04085285145631543
False,,0.11064605902506833,,none,0.09439207256787968
False,,1.4938843724711148,,none,0.11048958230476488
False,,0.22748716018615095,,none,0.07195087362564245
False,,0.676046586347519,,none,0.02926936601521697
False,,0.6481375319451996,,none,0.06154193939796136
False,,0.84238325957145,,none,0.014521316868186909
False,,1.1935842536060353,,none,0.07678796479864379
False,,0.062442684625391064,,none,0.08648007528048547
False,,0.2597650339569527,,none,0.026999460243990542
False,,1.3883002846834063,,none,0.03147881742048682
False,,0.9090629197067777,,none,0.06681636245404504
False,,1.2679616232154731,,none,0.04162613281741583
False,,0.9189487521226365,,none,0.00015531769440481257
False,,0.35040995361859384,,none,0.01820180876603279
False,,0.06292560992435259,,none,0.013028624447802907
False,,0.8787175767231497,,none,0.05305235427644687
False,,0.9269059545013264,,none,0.010798727590074247
False,,0.8394973440672483,,none,0.009123812176967618
False,,0.9278157855643246,,none,0.10412417362639219
False,,1.3380240635188387,,none,0.0064937313364626095
False,,0.3007288246033573,,none,0.03258471749303928
False,,0.7912271428985208,,none,0.11103175798728968
False,,0.5207668853309807,,none,0.05799748012595977
False,,1.2396310616234054,,none,0.020728944265440148
False,,1.1967556828960437,,none,0.0308026790017185
False,,0.6980026693212821,,none,0.08430362786430147
False,,1.3389799161654812,,none,0.10013770014547309
False,,0.2654131644206535,,none,0.030020789072035828
False,,1.4858467041980272,,none,0.032208140770223645
False,,0.4063943295403384,,none,0.07553906719593424
False,,1.2973447979569666,,none,0.03444185696897918
False,,0.9186961150492479,,none,0.043389785892127976
False,,1.2129998548284062,,none,0.1543903750372084
False,,0.6931141091823029,,none,0.05002597270438403
False,,0.957936418675556,,none,0.03647319536216257
False,,1.4441512447995484,,none,0.0887854196629381
False,,0.9335689916885468,,none,0.00997012462861408
False,,0.4802735775346416,,none,0.04566557739600717
False,,1.3391771400934933,,none,0.06053996911491426
False,,0.8194376375669569,,none,0.09443464305869992
False,,0.5997746477538674,,none,0.16330840740036917
False,,1.2460635455795608,,none,0.07734185970469187
False,,1.3417660034889465,,none,0.07491300718412702
False,,0.23451194097120365,,none,0.02083394499304709
False,,0.057470640852092275,,none,0.03181669453321598
False,,0.90567311133884,,none,0.009942875533858258
False,,1.1827788404155644,,none,0.1532234276674301
False,,1.0491161839253977,,none,0.013589694098110353
False,,0.20339673045642837,,none,0.005833557540379391
False,,0.7360828227157673,,none,0.035104514638060164
False,,0.7063414559517927,,none,0.05928061114351352
False,,0.8756278368141797,,none,0.06011206871312012
False,,0.5898421691484395,,none,0.02788923810769236
False,,0.866092155421729,,none,0.15592366414474113
False,,1.4989607061096035,,none,0.07968252681095976
False,,0.35399477463370793,,none,0.04882229084680915
False,,1.4440788594137144,,none,0.03098144951918153
False,,0.05640132339206452,,none,0.0074438998140282904
False,,0.20586659958893566,,none,0.07599218093279855
False,,1.1925488819830807,,none,0.01438162392216382
False,,0.8567349814912644,,none,0.00574885282693109
False,,0.7661517368198901,,none,0.006674021293652319
False,,0.7019890380084579,,none,0.0443640350327282
False,,1.0967658993295997,,none,0.04628264578722346
False,,0.6324544426432023,,none,0.00785079723505866
False,,0.8953590556170351,,none,0.05724723341195151
False,,0.9732167537163253,,none,0.00721516588766638
False,,0.3830743607467218,,none,0.11239930163128489
False,,1.4279046166294351,,none,0.0026237472042020486
False,,0.723281636559161,,none,0.053288631758721255
False,,1.4024144866834385,,none,0.01590752836253661
False,,0.840216194347711,,none,0.0017954877975358333
False,,0.7672012753192805,,none,0.14670745318454503
False,,0.6313680462631468,,none,0.010867150133073405
False,,1.435727206761642,,none,0.062247260053977564
False,,0.6839167987424466,,none,0.009996369612890396
False,,1.4551702453050512,,none,0.02677214998357074
False,,0.40030844232937307,,none,0.004639486196423249
False,,0.11926274960173694,,none,0.07916213061073128
False,,1.0195727621597905,,none,0.11640562104933697
False,,1.0701049392475792,,none,0.07386967177134636
False,,0.7215538686085667,,none,0.009978599843505994
False,,0.5922453681906321,,none,0.07138526255753266
False,,0.38928879569975167,,none,0.05331719601288298
False,,0.950068045390531,,none,0.031101124281627184
False,,0.7861631529201557,,none,0.05175657505028609
False,,1.4819498643885312,,none,0.022142950145401352
False,,0.9576371103728862,,none,0.06343168618433784
False,,0.7753045860077556,,none,0.11148829967058102
False,,1.129569592419176,,none,0.0020782697114110123
False,,0.770920833489029,,none,0.031965626263358964
False,,0.7713141977447402,,none,0.11020477436372947
False,,1.0222056550938978,,none,0.025443136159800192
False,,0.9265378484212248,,none,0.007096685950274827
False,,0.6955874335865992,,none,0.0030165726178069947
False,,0.8341997832291782,,none,0.04255542681841401
False,,1.1619641610029237,,none,0.041392104513576604
False,,0.4929782172627403,,none,0.02944320508690039
False,,1.2307977220946358,,none,0.0017563409304190362
False,,0.8669182623121491,,none,0.07878186456064368
False,,1.352154322981053,,none,0.10846978137017911
False,,1.083071228154073,,none,0.10234355462609725
False,,0.2926978958197594,,none,0.09383156896938913
False,,1.0855236149785792,,none,0.05139575954608005
False,,0.8562476389277557,,none,0.07680337555837179
False,,0.2752431845131127,,none,0.05074551987926751
False,,1.0388016377574885,,none,0.02962755300004353
False,,1.0896326124973212,,none,0.0043619087815066964
False,,1.1064990954354712,,none,0.12182681407861627
False,,0.5932461266002034,,none,0.015583643142712137
False,,0.7794967844160109,,none,0.07108294003948606
False,,0.413015187627307,,none,0.025692443078365827
False,,0.3532981509960743,,none,0.02014547444828348
False,,0.17078650535806048,,none,0.13507377432046702
False,,0.8625024211851257,,none,0.1386554546677682
False,,0.6516118362419389,,none,0.09384771375454555
False,,1.4387822577689429,,none,0.06836441236288134
False,,0.2604152611475676,,none,0.005469808284308897
False,,1.473186003368775,,none,0.13901362357182995
False,,0.6125785756100977,,none,0.0541486830612821
False,,1.2426196649227559,,none,0.11188302962777871
False,,0.059916086099325604,,none,0.02542942833973066
False,,0.9141925212111479,,none,0.05877263203112858
False,,1.4217885600348226,,none,0.017979959341110584
False,,1.0852105862708883,,none,0.09399658905157232
False,,0.77359176022948,,none,0.02121019502084468
False,,1.4703438322616138,,none,0.06961284548853573
False,,0.3055009116361955,,none,0.031939915536265795
False,,0.05961979758613145,,none,0.1580855440300504
False,,1.4696370286771476,,none,0.05122904922252988
False,,0.343432308134257,,none,0.0582673968774153
False,,0.9525347272053607,,none,0.0238920764367386
False,,1.2855472904974412,,none,0.02687057275661242
False,,0.30990814813725825,,none,0.040576295170699425
False,,0.20289176006587234,,none,0.10641795244406695
False,,0.24709063459722236,,none,0.060638104349648274
False,,0.8175296103841834,,none,0.025555533843942078
False,,0.31620076806340247,,none,0.1006520670798808
False,,1.1807570918967218,,none,0.12347780086121796
False,,0.6540620496455422,,none,0.027427326434200438
False,,0.28923998091673203,,none,0.03785017819042997
False,,0.860722805570696,,none,0.1678180062599906
False,,0.07413598559361259,,none,0.055695881130168524
False,,0.9174563804098664,,none,0.008133560260508202
False,,0.38114921139609365,,none,0.12995674580835612
False,,0.9440872567457894,,none,0.1133459766494596
False,,1.4669728623474494,,none,0.09273354451716963
False,,1.099614806015918,,none,0.055504819246663485
False,,0.9399864291023886,,none,0.05899521245905671
False,,1.168969820485166,,none,0.11778394706358668
False,,0.7093933953308561,,none,0.12795540331403654
False,,0.4733278691941863,,none,0.03011357532756028
False,,1.4886326017176734,,none,0.14730446610954376
False,,0.4807620416556854,,none,0.0014697556762553977
False,,0.38990070274282757,,none,0.04208163877429882
False,,0.1554551627848968,,none,0.04352483270719289
False,,0.4318068666392654,,none,0.09843566659615989
False,,0.9191181160198224,,none,0.03186694897234512
False,,0.9952208163925986,,none,0.010175574501811703
False,,1.035069748304964,,none,0.06160125761311035
False,,0.19404629166899645,,none,0.030994046846675685
False,,0.31480806454667243,,none,0.019942883001372258
False,,0.9363726657255322,,none,0.10920721670288587
False,,0.7587318495724432,,none,0.02123457610016162
False,,0.43955828300804445,,none,0.05495813240478785
False,,1.4173608656631858,,none,0.05509477009111766
False,,0.10619039540602787,,none,0.02858726670062363
False,,0.9884278916205794,,none,0.035116529165942933
False,,1.0280608486551135,,none,0.0023696141164026483
False,,1.0862298176396659,,none,0.07812678343493501
False,,0.6717998985985292,,none,0.19459022352014652
False,,0.895315852722953,,none,0.06302573329426342
False,,1.3057751850424997,,none,0.042755868326480505
False,,1.0777923233761577,,none,0.024759860087952872
False,,1.4417707622746834,,none,0.019801894718870006
False,,0.2578595141463165,,none,0.008252369589661605
False,,1.4495716468289372,,none,0.06350144216039202
False,,0.31698243988347075,,none,0.03651307152440634
False,,0.8044796203346252,,none,0.04576717157374839
False,,0.6250188341768448,,none,0.027379245745361647
False,,0.9982623267750035,,none,0.12159986854988888
False,,1.0441544377797842,,none,0.12160427121033647
False,,0.6000960291085697,,none,0.07456546266880895
False,,1.1446807703072492,,none,0.0030025435716830324
False,,0.6676462530362902,,none,0.0459233847431352
False,,0.7375456687213874,,none,0.03497441955254755
False,,0.7568057348216131,,none,0.08270609370801918
False,,0.15859458515529706,,none,0.010228036578993367
False,,0.4817213054995938,,none,0.07456936374714801
False,,0.9657832993518026,,none,0.009782635688799297
False,,1.291770606473087,,none,0.1724925221299142
False,,1.1768820267150542,,none,0.04546285813911923
False,,1.3495292612363328,,none,0.019018937557696465
False,,0.7600010751533747,,none,0.06254544712562389
False,,0.7559531767547077,,none,0.057348504340836354
False,,0.47332768046277357,,none,0.056552472611011435
False,,0.8622174132275056,,none,0.0750367758190203
False,,0.1249180041265761,,none,0.08229274244138493
False,,1.2468251901057317,,none,0.0924994418300445
