decision,trip_ms,conv_trip,sprt_dec,f_int,k_ibr,Br,phi_deg
CTALARM,20.0,False,CTALARM,0.0,0.27759363061178544,0.15839766092047047,307.74867655135057
CTALARM,20.0,False,CTALARM,0.034185891855610606,0.20532739952804996,0.4911911623931343,342.30927440441604
CTALARM,20.0,False,TRIP,0.0,0.26618130711449794,0.6436876701328665,120.3391033434368
CTALARM,20.0,False,CTALARM,0.0042255265435189315,0.38981536144928886,0.5494683188753816,47.86425436679932
CTALARM,20.0,False,CTALARM,0.12513644046158678,0.17723957119713074,0.6635923151708915,30.212294975487637
CTALARM,20.0,False,CTALARM,0.0667640251982885,0.23860485367615303,0.6606238648948787,45.51103524750279
CTALARM,20.0,False,TRIP,0.0,0.30398959431588896,0.07954540305545293,245.69456338747426
CTALARM,20.0,False,CTALARM,0.0629091974497078,0.1352816960042661,0.42116390755773236,43.04342677408868
CTALARM,20.0,False,CTALARM,0.005297010884849573,0.30330235980353004,0.2988265043389834,342.8667079402277
CTALARM,60.0,False,TRIP,0.0,0.07445616621587287,0.4779167637333688,237.23386126718324
CTALARM,20.0,False,CTALARM,0.0,0.31082316636142426,0.5197844179815049,343.9905287773479
CTALARM,80.0,False,TRIP,0.0,0.07161583590865878,0.1716662046630083,202.86215051623668
CTALARM,20.0,False,CTALARM,0.0,0.387829977919692,0.5599074659904449,72.83478874681767
CTALARM,20.0,False,CTALARM,0.0,0.09701057747419145,0.2864418821343214,60.54362911097358
CTALARM,20.0,False,CTALARM,0.0,0.32305916520042044,0.45971694330208696,276.4400448671057
CTALARM,20.0,False,CTALARM,0.06233057181182999,0.2905989133802343,0.29939438065978907,0.03881638950316901
CTALARM,20.0,False,CTALARM,0.0,0.2126657198377186,0.24228114772781248,315.1023476316091
CTALARM,20.0,False,CTALARM,0.0648021130065668,0.3227296622452439,0.48572783815308845,10.621996080349039
CTALARM,60.0,False,TRIP,0.0,0.423258013294253,0.3793349093416125,217.5964986408042
CTALARM,60.0,False,TRIP,0.0,0.06008457268224526,0.5970468073306097,139.99174604641772
CTALARM,60.0,False,TRIP,0.0,0.33821449115556457,0.5502061599737553,220.16463338377363
CTALARM,20.0,False,CTALARM,0.0,0.2050620522851634,0.6078330965404021,281.5793627115116
CTALARM,20.0,False,CTALARM,0.03200901156291491,0.3369623664456457,0.5360402471776541,40.30352269979585
CTALARM,20.0,False,CTALARM,0.0,0.4375188880267392,0.641788822414069,340.66647055968815
CTALARM,60.0,False,TRIP,0.0,0.32641878104183,0.1096667886729801,214.48046180581534
CTALARM,60.0,False,CTALARM,0.0,0.07991377996478588,0.44833711137448745,137.50585135883603
CTALARM,20.0,False,CTALARM,0.09801077271900072,0.20806707080398784,0.057686166857263306,352.46918693367223
CTALARM,20.0,False,CTALARM,0.0,0.2747243264746254,0.3497531145634929,292.1848034199021
CTALARM,20.0,False,CTALARM,0.04193374485886503,0.06343846545717302,0.6029417703917841,58.34442229544091
CTALARM,20.0,False,CTALARM,0.05028021600129107,0.3218055522504176,0.5079183129286025,31.87710302832643
CTALARM,20.0,False,CTALARM,0.0,0.356620952332022,0.4080500424074778,332.23867810243877
CTALARM,60.0,False,TRIP,0.0,0.38125766731078026,0.4857901325678252,210.5522498891343
CTALARM,80.0,False,CTALARM,0.0,0.05995109710049085,0.12130235140171801,166.83925424229224
CTALARM,20.0,False,CTALARM,0.06621365856061212,0.35257197769321624,0.651561637971572,27.829345168155957
CTALARM,80.0,False,CTALARM,0.0,0.18309192718238054,0.14873059294691635,195.03917052106738
CTALARM,20.0,False,CTALARM,0.0,0.10561406269919227,0.11687982119546575,97.73553068336824
CTALARM,20.0,False,CTALARM,0.0,0.26217303819321464,0.0980022608955999,69.51426159175038
CTALARM,40.0,False,TRIP,0.0,0.28635947372477444,0.6553530249775811,140.78189204651824
CTALARM,20.0,False,CTALARM,0.1004688960561515,0.228382008646708,0.3225997383543503,12.848012019122613
CTALARM,60.0,False,TRIP,0.0,0.4204225599936967,0.37314565209981937,215.23110151051958
CTALARM,60.0,False,TRIP,0.0,0.07789841874580872,0.2653175154151386,223.5970734214881
CTALARM,20.0,False,TRIP,0.0,0.20357674783141932,0.019095069929520724,250.19974283933814
CTALARM,20.0,False,CTALARM,0.1366946654290755,0.1335081390401705,0.04666379286832829,8.224047335943325
CTALARM,20.0,False,CTALARM,0.0,0.02440008296410795,0.011031815503526264,63.20960076592847
CTALARM,20.0,False,CTALARM,0.0,0.16953201172398602,0.3772973783714628,278.04681912104553
CTALARM,60.0,False,TRIP,0.0,0.3590378351822423,0.13543854677708472,206.88440468936093
CTALARM,20.0,False,CTALARM,0.08194554505294938,0.2616245095398592,0.28148470060428965,3.259670983513119
CTALARM,20.0,False,TRIP,0.0,0.2093732686399753,0.32222726916218564,263.0529264988809
CTALARM,60.0,False,TRIP,0.0,0.23735238990509655,0.37280470159510576,149.97670881158166
CTALARM,20.0,False,CTALARM,0.0,0.15625095811825496,0.6249640763267564,94.70634667894636
CTALARM,20.0,False,CTALARM,0.0,0.06108175900335344,0.030263860327757474,271.53105171076305
CTALARM,20.0,False,TRIP,0.0,0.2952148830204657,0.3459602893958015,129.73132304359552
CTALARM,40.0,False,TRIP,0.0,0.40769625625684947,0.09230491096429694,163.30085514292574
CTALARM,20.0,False,CTALARM,0.0,0.3945266226636785,0.648562988057559,309.87982577502436
CTALARM,20.0,False,CTALARM,0.0605319184938472,0.11667089673560543,0.6422197087668572,53.88868642832913
CTALARM,60.0,False,TRIP,0.0,0.21714383285388583,0.09795660876802818,203.63675305564516
CTALARM,20.0,False,CTALARM,0.0,0.2760611397790855,0.08215145640167569,37.42168903404445
CTALARM,20.0,False,CTALARM,0.0,0.40122609433164497,0.07690875967749286,352.02826537398954
CTALARM,20.0,False,TRIP,0.0,0.09825366639168626,0.06865846161121916,112.26797544909273
CTALARM,20.0,False,CTALARM,0.07814244771612933,0.06611589468096152,0.11066806108641142,327.68205291941115
CTALARM,20.0,False,TRIP,0.0,0.4658117855912487,0.10898222533401304,132.12314267360998
CTALARM,20.0,False,CTALARM,0.0,0.07285991017249199,0.11445070362012227,304.62202570041205
CTALARM,20.0,False,CTALARM,0.0,0.49455481366279,0.10400314591172383,275.2580595074539
CTALARM,20.0,False,CTALARM,0.0,0.29948677442113647,0.2645400152587912,83.71785378782437
CTALARM,40.0,False,TRIP,0.0,0.24949916153944413,0.17772659070929003,232.89162343836648
CTALARM,20.0,False,CTALARM,0.0,0.09446985722969009,0.2919551703674163,84.00302964289058
CTALARM,20.0,False,CTALARM,0.008796593339230663,0.4302532595981163,0.6256210477520638,6.8314524197698745
CTALARM,20.0,False,TRIP,0.0,0.0860825447715064,0.24637598716016323,108.17224424586344
CTALARM,20.0,False,TRIP,0.0,0.20063396341224687,0.2005316385537835,255.80086202974988
CTALARM,20.0,False,CTALARM,0.015492243431586616,0.024017239184973282,0.6400481105865015,64.27554829891268
CTALARM,60.0,False,TRIP,0.0,0.011273958225674952,0.2251253382049365,226.0086561476012
CTALARM,20.0,False,CTALARM,0.0,0.36478821155579877,0.08540383413578619,275.3590291841843
CTALARM,20.0,False,TRIP,0.0,0.10387139806379769,0.43328951817179945,111.72213988601708
CTALARM,20.0,False,CTALARM,0.0,0.3003954642781664,0.19725636917754827,36.74762156664188
CTALARM,60.0,False,TRIP,0.0,0.3617022295119254,0.36397132590341685,214.77305344661957
CTALARM,20.0,False,CTALARM,0.03767882294030722,0.24589332439162304,0.5375908040378699,47.2881354296182
CTALARM,20.0,False,CTALARM,0.04370238076592281,0.32821566380898803,0.3958984272273858,0.9353085165999575
CTALARM,20.0,False,CTALARM,0.07581116159092383,0.12057425236239011,0.5661369660766411,47.06427384350201
CTALARM,20.0,False,CTALARM,0.0,0.4089310069400803,0.24129128664292984,95.99319118974165
CTALARM,40.0,False,TRIP,0.0,0.10311697840996831,0.11807408349440067,243.85652691491865
CTALARM,20.0,False,TRIP,0.0,0.29530681555124755,0.2762670206159722,119.73405763297534
CTALARM,20.0,False,CTALARM,0.0,0.41793164490281254,0.2883494812768597,330.6846858546282
CTALARM,20.0,False,CTALARM,0.0,0.39660029728219887,0.5011777828152068,267.21458886963177
CTALARM,20.0,False,CTALARM,0.17905035754643017,0.025634883325908242,0.4807874802858438,355.4895826540529
CTALARM,40.0,False,TRIP,0.0,0.18359123370454183,0.21655941076641289,239.5063560756984
CTALARM,20.0,False,CTALARM,0.014123274959060517,0.4262893073887814,0.6505279140881822,7.700105385531866
CTALARM,20.0,False,CTALARM,0.0,0.42547010673664765,0.1929118999958163,53.59718501154637
CTALARM,20.0,False,CTALARM,0.0,0.3182046622238642,0.6975246801075242,97.05359474333738
CTALARM,20.0,False,TRIP,0.0,0.05426559470779274,0.02289072371964168,253.19924212107372
CTALARM,60.0,False,TRIP,0.0,0.2021336401610035,0.4716184327127206,232.29445682551568
CTALARM,20.0,False,CTALARM,0.0,0.48057601504575875,0.434147747750755,73.88056331413584
CTALARM,40.0,False,TRIP,0.0,0.05326934910549014,0.4094503769695307,251.30192680783168
CTALARM,20.0,False,CTALARM,0.0,0.4007016862343443,0.5453967086558456,100.45780899865238
CTALARM,40.0,False,TRIP,0.0,0.20891040892747836,0.4136132921203814,240.64515929409964
CTALARM,20.0,False,CTALARM,0.0,0.3723704389561808,0.4269421760999592,111.88373879943482
CTALARM,20.0,False,CTALARM,0.0,0.02715564009047977,0.6141507524343218,75.71535988691078
CTALARM,80.0,False,TRIP,0.0,0.0051572360840618225,0.1307200989420203,178.1429170069861
CTALARM,20.0,False,CTALARM,0.11465088012798086,0.1503142128293548,0.37181028970173924,353.06980520537746
CTALARM,40.0,False,TRIP,0.0,0.43508986586688386,0.49847080152230994,232.77236092148604
CTALARM,20.0,False,TRIP,0.0,0.33989992073457315,0.21551411794319564,126.5908995832338
CTALARM,60.0,False,TRIP,0.0,0.30591188119395685,0.15363923684224706,186.64008921559014
CTALARM,40.0,True,TRIP,0.0,0.49883973472042376,0.09023121751108758,157.89881877098347
CTALARM,20.0,False,CTALARM,0.11962906173058474,0.17364791558053178,0.18388185080558445,11.283755468370957
CTALARM,40.0,False,TRIP,0.0,0.42512613453720893,0.46625447571438566,242.7437138979329
CTALARM,20.0,False,CTALARM,0.0,0.054832712634272196,0.4304758079577778,73.97914760033379
CTALARM,80.0,False,TRIP,0.0,0.08536331425489468,0.12022676171103032,192.3219512361333
CTALARM,20.0,False,CTALARM,0.07380089650524857,0.23904835117492634,0.3438076136427262,25.527728315924815
CTALARM,20.0,False,CTALARM,0.0,0.479739673571561,0.14963881364857493,284.507020613586
CTALARM,20.0,False,CTALARM,0.04674913743912823,0.3517013995926923,0.6551809288438711,6.274477638032301
CTALARM,20.0,False,TRIP,0.0,0.05626511207603074,0.5068939877095566,115.72669954769655
CTALARM,20.0,False,TRIP,0.0,0.4774536565773013,0.12133007252038895,137.99414021015914
CTALARM,20.0,False,CTALARM,0.0,0.3828592170002773,0.20279860343426004,278.0544612993193
CTALARM,20.0,False,CTALARM,0.0,0.3683036743513101,0.5971555698155163,350.49138400139987
CTALARM,20.0,False,CTALARM,0.0,0.2757445620337027,0.3899854648583302,68.8794021905248
CTALARM,20.0,False,CTALARM,0.0,0.1967664343429087,0.2491685691479922,50.06099571676509
CTALARM,80.0,False,TRIP,0.0,0.05494881983810701,0.41889459218511194,223.8127312751227
CTALARM,20.0,False,CTALARM,0.0,0.3098964461198114,0.2726377862950275,78.22713603297785
CTALARM,20.0,False,CTALARM,0.1881609345151447,0.06384525185074358,0.637999776722546,8.718650932316127
CTALARM,20.0,False,CTALARM,0.0,0.2949727611197863,0.6114785578686289,83.45184915373399
CTALARM,20.0,False,CTALARM,0.0,0.26982436609895005,0.11227051055181761,84.42873347193098
CTALARM,60.0,False,TRIP,0.0,0.2982621842973982,0.47421398446885127,198.55119246025208
CTALARM,40.0,False,TRIP,0.0,0.41339215531550344,0.5863115233534302,162.01063573827554
CTALARM,20.0,False,TRIP,0.0,0.20558887561769235,0.14787064097430436,120.04050464625094
CTALARM,20.0,False,CTALARM,0.0,0.218298982608919,0.6100569008214018,104.07301938489779
CTALARM,20.0,False,CTALARM,0.0,0.029989922349038967,0.29369019661992113,96.43338764911135
CTALARM,20.0,False,CTALARM,0.0,0.14386990579991932,0.2154089685699464,310.23250282109404
CTALARM,80.0,False,TRIP,0.0,0.040511068580241505,0.6888429188361463,165.89165094207283
CTALARM,20.0,False,CTALARM,0.0,0.07087911963931948,0.4816034554762451,307.7729497385987
CTALARM,20.0,False,CTALARM,0.10067668908561,0.21339835897024034,0.20335525883685338,358.47059010733625
CTALARM,80.0,False,CTALARM,0.0,0.2035969154378079,0.3707831642359835,178.41727157863045
CTALARM,20.0,False,CTALARM,0.0,0.46792876786267207,0.4504256666196681,334.25790616686015
CTALARM,20.0,False,CTALARM,0.0,0.05965999668222105,0.4983567495676377,62.85087539302734
CTALARM,20.0,False,TRIP,0.0,0.07465131634466066,0.14657348859401276,111.52271343125922
CTALARM,40.0,False,TRIP,0.0,0.3754331543132792,0.4316197911331712,237.20671288252672
CTALARM,20.0,False,CTALARM,0.0,0.01119930060638541,0.593083422461749,85.68546321657568
CTALARM,60.0,False,TRIP,0.0,0.32547318814191806,0.5625617976261721,213.03541843017925
CTALARM,20.0,False,CTALARM,0.0,0.3737805630455667,0.20599186907948125,323.6225454150792
CTALARM,20.0,False,CTALARM,0.0,0.314493488953566,0.6791348686146857,350.50117369210176
CTALARM,80.0,False,CTALARM,0.0,0.14390248179555365,0.00881216209643152,192.55530009104166
CTALARM,20.0,False,TRIP,0.0,0.05179349025096169,0.5453110232072458,265.2184853030377
CTALARM,40.0,False,TRIP,0.0,0.49708711966068364,0.22197814095359272,217.1640918948956
CTALARM,40.0,False,TRIP,0.0,0.4296771259561781,0.6588437281502594,151.16644198299068
CTALARM,20.0,False,TRIP,0.0,0.36531824284752445,0.6027396305941253,128.33953277510727
CTALARM,80.0,False,TRIP,0.0,0.09352017039609678,0.6168125745189345,221.09392561099327
CTALARM,20.0,False,TRIP,0.0,0.21545499717127292,0.17630728497968556,124.42594011026486
CTALARM,20.0,False,CTALARM,0.0,0.3549098941307831,0.557490858940417,269.64082094937453
CTALARM,20.0,False,CTALARM,0.04800462136197303,0.05071615986251243,0.23285720410619448,45.42172616161536
CTALARM,20.0,False,TRIP,0.0,0.47866398697261076,0.31304588664073735,258.69296669018314
CTALARM,60.0,False,TRIP,0.0,0.47761644518112195,0.6330347478194117,183.98252716072494
CTALARM,20.0,False,CTALARM,0.14302009062163945,0.07524758738489434,0.5043173817176592,29.440612381620916
CTALARM,20.0,False,CTALARM,0.0,0.09852840230006771,0.4483966787660835,302.2432029997692
CTALARM,80.0,False,CTALARM,0.0,0.18203819264798282,0.09028137595803032,197.94866552921994
CTALARM,20.0,False,TRIP,0.0,0.2253421686405167,0.37679826660616117,264.5498758789883
CTALARM,20.0,False,CTALARM,0.0,0.2203678433821466,0.08646014411267215,44.538257316725335
CTALARM,20.0,False,CTALARM,0.0,0.3441020793038711,0.052516649876121375,55.85788403819739
CTALARM,20.0,False,CTALARM,0.0,0.2351061155368686,0.6626063499852927,316.30818561117485
CTALARM,80.0,False,TRIP,0.0,0.09212687339673481,0.41467908484296556,168.0569064181497
CTALARM,20.0,False,TRIP,0.0,0.13051116871405272,0.004302297976877134,106.52088921281837
CTALARM,80.0,False,CTALARM,0.0,0.2055976856555839,0.32832013223706946,186.79604933007798
CTALARM,40.0,False,TRIP,0.0,0.2596491311257986,0.20072080009389257,133.74227066668269
CTALARM,20.0,False,CTALARM,0.0,0.46150828472616173,0.1077367687467587,350.5751092860097
CTALARM,20.0,False,CTALARM,0.0,0.04810647764432763,0.5733849633962527,70.91576259699247
