time_s,Ia_base,Ib_base,Ic_base,Ia_bg,Ib_bg,Ic_bg,ripple,envelope,Ia_trans,Ib_trans,Ic_trans,Ia_pu,Ib_pu,Ic_pu
5.984099999999991,1.0083083699599324,-0.7578482395054581,-0.2504601304545942,0.00434523414644156,0.005593573853559103,-0.008010331462052354,0.0015885915626202083,0.0,0.0,0.0,-0.0,1.0142421956689942,-0.7506660740892788,-0.2568818703540264
5.984199999999991,1.01701231918428,-0.734646507541334,-0.28236581164306696,-0.005324077658309554,0.016421479855567127,0.01346868967630418,0.000749525258433383,0.0,0.0,0.0,-0.0,1.0124377667844038,-0.7174755024273335,-0.26814759670832944
5.98429999999999,1.0247126000349822,-0.7107197681692173,-0.3139928318658868,0.0018572905845337581,0.001375682659496479,-0.004247812036445718,-0.00012564303622395294,0.0,-0.0,0.0,-0.0,1.026444247583292,-0.7094697285459448,-0.31836628693855645
5.98439999999999,1.031401613264506,-0.6860916341921582,-0.34530997907247035,0.0009334864731258258,-0.0026986012965480484,0.00835898249963542,-0.0009947595485699534,0.0,-0.0,0.0,0.0,1.031340340189062,-0.6897849950372763,-0.3379457561214049
5.98449999999999,1.0370727576243681,-0.6607864106050014,-0.37628634701948993,0.0017495087738321035,-0.0011360257152601705,0.0005438930084087108,-0.0018159619988725333,0.0,-0.0,0.0,0.0,1.0370063043993278,-0.6637383983191342,-0.3775584160099537
5.98459999999999,1.0417204363797707,-0.6348290706082903,-0.4068913657716042,0.006971430223585519,0.00492205413574849,-0.0032971950276557407,-0.0025496959589177883,0.0,0.0,-0.0,0.0,1.0461421706444385,-0.6324567124314595,-0.4127382567581777
5.9846999999999895,1.0453400628329035,-0.6082452309627343,-0.43709483187029347,0.001788764390197458,-0.013845372844057745,-0.014461574878199462,-0.0031606200494436877,0.0,-0.0,-0.0,0.0,1.0439682071736573,-0.6252512238562358,-0.45471702679793663
5.984799999999989,1.04792806484946,-0.5810611267085573,-0.4668669381410273,0.005431308504575159,0.001315125623818418,-0.0013725160817307856,-0.003619308209821438,0.0,-0.0,0.0,0.0,1.0497400651442137,-0.5833653092945603,-0.4718587624325795
5.984899999999989,1.0494818883839032,-0.5533035852746815,-0.49617830310934646,0.0005406325559111317,-0.0031237115957024808,-0.012475065882444871,-0.003903667047732322,0.0,0.0,0.0,0.0,1.046118853892082,-0.5603309639181163,-0.5125570360395237
5.984999999999989,1.05,-0.5250000000032935,-0.5249999999968313,0.002312955189519873,0.014782600103648364,0.0077383938867421785,-0.004,0.0,-0.0,0.0,0.0,1.0483129551895198,-0.5142173998996451,-0.5212616061100892
5.9850999999999885,1.0494818883841377,-0.4961783031159225,-0.5533035852683399,0.005050305806708323,-0.001393381870439663,0.012134341257113984,-0.003903667047777712,0.0,0.0,0.0,-0.0,1.0506285271430684,-0.5014753520341398,-0.5450729110590036
5.985199999999988,1.0479280648499285,-0.4668669381477108,-0.5810611267023423,-0.011657246558845332,0.013343100888956159,-0.006375287914373522,-0.003619308209910031,0.0,-0.0,0.0,-0.0,1.032651510081173,-0.45714314546866464,-0.5910557228266259
5.985299999999988,1.0453400628336058,-0.4370948318770779,-0.6082452309566521,-0.0025573697308584106,-0.008829925582256058,0.002415765940154169,-0.003160620049571217,0.0,0.0,0.0,-0.0,1.039622073053176,-0.4490853775089052,-0.6089900850660691
5.985399999999988,1.0417204363807058,-0.4068913657784828,-0.634829070602347,-0.003762981234342364,0.004698073334422338,-0.005803132176063803,-0.0025496959590837172,0.0,0.0,-0.0,0.0,1.03540775918728,-0.40474298840314415,-0.6431818987374944
5.985499999999988,1.0370727576255352,-0.37628634702645597,-0.6607864105992025,-0.005111022785946735,0.0025552021103298307,-0.0050278778410943175,-0.0018159619990579278,0.0,-0.0,0.0,-0.0,1.0301457728405305,-0.37554710691518406,-0.6676302504393548
5.985599999999987,1.0314016132659043,-0.345309979079517,-0.6860916341865099,-0.00220113800981347,-0.006952377982918259,0.006195957630922971,-0.0009947595487714894,0.0,-0.0,0.0,-0.0,1.0282057157073192,-0.35325711661120673,-0.6808904361043584
5.985699999999987,1.02471260003661,-0.31399283187300703,-0.7107197681637247,0.011959530489875168,0.0014191689170955236,-0.00030830609474730007,-0.0001256430364319232,0.0,0.0,0.0,-0.0,1.0365464874900532,-0.3126993059923434,-0.711153717294904
5.985799999999987,1.0170123191861355,-0.28236581165025376,-0.7346465075360027,-0.006926648925545946,0.009700150694652803,0.013917184335448094,0.0007495252582218485,0.0,0.0,-0.0,0.0,1.0108351955188115,-0.2719161356973791,-0.7199797979423328
5.985899999999987,1.0083083699620143,-0.25046013046184046,-0.7578482395002936,0.007746226836731846,-0.0025903336342928056,-0.003857859829623368,0.0015885915624225708,0.0,-0.0,-0.0,0.0,1.0176431883611687,-0.25146187253371066,-0.7601175077674944
5.985999999999986,0.9986093421112895,-0.21830727536308042,-0.7803020667483277,-0.013462958172926438,-0.013535701193358106,0.007994690659795913,0.0023511410090699915,0.0,0.0,-0.0,0.0,0.987497524947433,-0.22949183554736854,-0.7699562350794618
5.986099999999986,0.9879248074034723,-0.1859389773400948,-0.8019858300634949,-0.002679080239886199,-0.0001405026118195673,0.0007793073036622558,0.0030004442784376875,0.0,-0.0,-0.0,0.0,0.9882461714420239,-0.18307903567347666,-0.7982060784813949
5.986199999999986,0.9762653101843596,-0.15338717999516005,-0.8228781301893155,0.0013020245208400449,-0.0072193847583401005,0.006366224077953866,0.0035052267201123393,0.0,0.0,0.0,0.0,0.981072561425312,-0.15710133803338783,-0.8130066793912494
5.986299999999986,0.9636423569700384,-0.12068400802222942,-0.8429583489479235,0.0046897786508742255,-0.002738727509311059,-0.0035772612586395737,0.003841174742670171,0.0,0.0,0.0,0.0,0.9721733103635829,-0.1195815607888703,-0.8426944354638929
5.9863999999999855,0.9500684050913437,-0.08786173550373824,-0.8622066695877184,0.00568981263834284,-0.0006527021574809678,-0.0003964707004126617,0.003992106913704844,0.0,0.0,0.0,-0.0,0.9597503246433915,-0.08452233074751436,-0.8586110333744262
5.986499999999985,0.9355568503999767,-0.05495275405998113,-0.8806040963401067,0.006346777881599402,-0.013645217728124139,-0.000923991034391478,0.003950753362401674,0.0,0.0,0.0,0.0,0.9458543816439778,-0.06464721842570359,-0.8775773340120965
5.986599999999985,0.9201220140484162,-0.021989540882493466,-0.8981324731660322,-0.0027898005779875006,-0.012925266714565425,-0.006688456918766297,0.003719105943604098,0.0,-0.0,0.0,0.0,0.9210513194140328,-0.031195701653454797,-0.9011018241411943
5.986699999999985,0.9037791283566711,0.010995373317015684,-0.9147745016737941,-0.0036988143413165375,0.003856534684204202,0.0052966522766540215,0.0033083222971783755,0.0,0.0,0.0,0.0,0.9033886363125329,0.01816023029839826,-0.9061695270999618
5.986799999999985,0.8865443217798183,0.0439694364105485,-0.9305137581904721,0.006863807050057231,-0.004181749569357443,0.005201992044626913,0.0027381884238161128,0.0,-0.0,0.0,0.0,0.8961463172536916,0.04252587526500717,-0.9225735777220291
5.986899999999984,0.8684346029911658,0.07690010697883869,-0.9453347099701077,-0.0015304345990529193,-0.020517954734564536,0.004748437559244534,0.0020361656631244047,0.0,0.0,0.0,0.0,0.8689403340552373,0.05841831790739855,-0.9385501067477388
5.986999999999984,0.8494678440967451,0.1097548864258035,-0.9592227305226495,-0.010205490586703374,0.006278752292865081,0.012295725231341157,0.0012360679776391864,0.0,0.0,-0.0,0.0,0.840498421487681,0.11726970669630776,-0.9456909373136692
5.987099999999984,0.8296627629977003,0.14250135105073458,-0.9721641140485334,-0.009066297712027846,0.002178958042193919,0.011594758409890429,0.0003764332534237241,0.0,-0.0,0.0,0.0,0.8209728985390962,0.14505674234635224,-0.9601929223852192
5.987199999999984,0.8090389049179796,0.1751071840465758,-0.9841460889646515,-0.007355618288012891,-0.005710998592291872,-0.002999557518793083,-0.0005013329341115529,0.0,-0.0,0.0,-0.0,0.8011819536958551,0.16889485252017236,-0.9876469794175562
5.987299999999983,0.7876166231155591,0.20754020739271034,-0.995156830508363,0.003977285952430113,-0.010534641688465933,0.002984418547473426,-0.0013549516808394823,0.0,-0.0,0.0,0.0,0.7902389573871498,0.19565061402340492,-0.993527363641729
5.987399999999983,0.7654170587962342,0.23976841361078208,-1.0051854724071072,0.001139405888564522,0.006686463170514697,-0.004988805514065701,-0.002143307179785665,0.0,-0.0,0.0,0.0,0.7644131575050132,0.2443115696015111,-1.0123175851009585
5.987499999999983,0.7424621202498022,0.2717599973522124,-1.014222117602103,0.005523882832542146,0.0027948049804834368,0.00018684252891644365,-0.002828427124634387,0.0,-0.0,0.0,-0.0,0.7451575759577099,0.2717263752080615,-1.0168637021978209
5.987599999999983,0.7187744612292251,0.30348338678623943,-1.0222578480155498,-0.003418021170692274,0.019060818261472587,-0.004797995592950918,-0.0033773117019213223,0.0,0.0,0.0,-0.0,0.7119791283566115,0.3191668933457907,-1.030433155310422
5.9876999999999825,0.6943774585941102,0.334907274757503,-1.0292847333516955,0.001268317528613714,0.003361508789799499,0.012960562473088409,-0.0037635230757632576,0.0,0.0,0.0,-0.0,0.6918822530469606,0.3345052604715392,-1.0200876939543704
5.987799999999982,0.6692951892405722,0.3660006496824276,-1.0352958389230795,0.005004723151738694,0.0031016251300961186,0.0029095852027437026,-0.003968458805237591,0.0,0.0,0.0,0.0,0.6703314535870734,0.3651338160072861,-1.0363547125255734
5.987899999999982,0.6435524063402445,0.39673282615391137,-1.0402852324942322,-0.002474772317761907,-0.001335423440868521,-0.001744233024835377,-0.003982247858427932,0.0,-0.0,0.0,0.0,0.6370953861640546,0.3914151548546149,-1.0460117133774955
5.987999999999982,0.6171745149118852,0.4270734752241174,-1.044247990136076,0.0036542019004592915,0.006534206937606328,0.009548948574851016,-0.003804226065233041,0.0,0.0,0.0,0.0,0.6170244907471115,0.4298034560964907,-1.038503267626458
5.9880999999999815,0.5901875467496928,0.45699265433548464,-1.0471802010852476,-0.0052954075285332105,0.00500068160998523,-0.01736492327836329,-0.003442968108100349,0.0,0.0,-0.0,0.0,0.5814491711130593,0.4585503678373695,-1.0679880924717111
5.988199999999981,0.562618134733067,0.4864608368704166,-1.0490789716035505,-0.0029044307725205744,0.01001380006852156,-0.016112820758922317,-0.002915874509801956,0.0,-0.0,0.0,0.0,0.5567978294507445,0.49355876242913616,-1.0681076668722747
5.988299999999981,0.5344934865431726,0.515448941290488,-1.0499424278337242,-0.0030539031519866327,-0.004170583349098278,0.0063667092417581915,-0.0022483335115521625,0.0,0.0,-0.0,0.0,0.5291912498796338,0.5090300244298376,-1.0458240521035183
5.988399999999981,0.5058413578122434,0.5439283598364129,-1.0497697176487164,-0.009566717164712317,-0.0034832597835516986,0.0004837475849389445,-0.0014724982109036871,0.0,-0.0,0.0,-0.0,0.4948021424366274,0.5389726018419575,-1.0507584682746813
5.988499999999981,0.4766900247321227,0.5718709867604483,-1.0485610114926276,0.0038957798462846546,-0.003832825367295841,0.002003570402086085,-0.0006257378603327053,0.0,0.0,0.0,0.0,0.4799600667180746,0.5674124235328198,-1.0471831789508743
5.98859999999998,0.44706825614907764,0.5992492460633746,-1.0463175022125055,-0.003755218721621791,0.0063264137694319135,-0.01061116882654839,0.00025116207793991725,0.0,-0.0,0.0,-0.0,0.4435641995053958,0.6058268219107464,-1.056677508961114
5.98869999999998,0.41700528517242014,0.6260361187086773,-1.043041403881147,9.995294982149944e-05,0.011986995522373856,-0.00018586968680292962,0.0011159644239826711,0.0,0.0,0.0,-0.0,0.4182212025462243,0.6391390786550337,-1.0421113091439673
5.98879999999998,0.38653078032495747,0.6522051692870737,-1.0387359496120772,0.0038459732712472715,-0.0036707239451944053,0.016028075283210735,0.0019270146962445565,0.0,-0.0,0.0,0.0,0.3923037682924493,0.6504614600381239,-1.020780859632622
5.98889999999998,0.3556748162637423,0.677730572105071,-1.0334053883688556,0.003572249408239553,-0.00339818982234473,0.006593596958366903,0.0026452474611583106,0.0,0.0,-0.0,0.0,0.36189231313314013,0.6769776297438846,-1.0241665439493306
5.9889999999999795,0.32446784410001744,0.7025871366718072,-1.0270549807718632,0.0053230808717822905,0.002512617790958394,0.001357652361142497,0.0032360679773907755,0.0,0.0,0.0,0.0,0.3330269929491905,0.7083358224401562,-1.0224612604333299
5.989099999999979,0.29294066134787405,0.7267503325588519,-1.0196909939067609,-0.000787883876075389,-0.0019660920001032113,-0.0035124312808395013,0.0036710185026607722,0.0,-0.0,-0.0,0.0,0.29582379597445946,0.7284552590614095,-1.0195324066849396
5.989199999999979,0.26112438152990924,0.7501963136094728,-1.011320695139413,-0.00338638649635323,0.0076164292251191205,-0.003156582814955151,0.003929149002878591,0.0,-0.0,0.0,0.0,0.2616671440364346,0.7617418918374704,-1.0105481289514895
5.989299999999979,0.22905040347330413,0.7729019414708628,-1.001952344944194,-0.0006377456872511924,-0.018014218324952376,-0.01703358311360014,0.003998026241469106,0.0,-0.0,-0.0,0.0,0.23241068402752205,0.7588857493873794,-1.014987901816325
5.9893999999999785,0.19675038032206218,0.7948448084296066,-0.9915951887516923,-0.013498675471664239,-0.006613640375335157,0.0020611233673692845,0.003874332644562583,0.0,-0.0,0.0,0.0,0.1871260374949605,0.792105500698834,-0.9856597327397604
5.989499999999978,0.16425618829940455,0.8160032595252107,-0.9802594478246348,-0.011576899779384699,-0.0062593306716915665,0.006763864867854832,0.003564026096842912,0.0,-0.0,0.0,-0.0,0.15624331461686278,0.813307954950362,-0.969931556859937
5.989599999999978,0.13159989524978605,0.8363564139209342,-0.9679563091707359,-0.010581596898835218,-0.01856284809908916,-0.012604954617364921,0.003082052971231134,0.0,-0.0,0.0,0.0,0.12410035132218197,0.8208756187930761,-0.9774792108168697
5.989699999999978,0.09881372899180449,0.8558841855106551,-0.9546979145024713,-0.007977974620811854,-0.007709107554950433,-0.005291335138454528,0.0024516282147735214,0.0,0.0,-0.0,0.0,0.09328738258576615,0.8506267061704782,-0.9575376214261523
5.989799999999978,0.06593004551323452,0.8745673027414307,-0.940497348254673,0.003198193813787493,-0.007321248926767409,-0.009259717057867376,0.001703117166442183,0.0,-0.0,0.0,0.0,0.0708313564934642,0.8689491709811055,-0.9480539481460981
5.989899999999977,0.032981297039574115,0.8923873276321943,-0.9253686246717724,-0.007243832442880486,-0.0016088372361506428,-0.0077228095584701085,0.0008725729657860264,0.0,-0.0,0.0,0.0,0.026610037562479653,0.8916510633618296,-0.9322188612644565
5.989999999999977,7.616060222530976e-12,0.9093266739698166,-0.9093266739774326,-0.0030253004323151176,0.00890372713328211,0.00042785301457520173,2.0855190747813026e-13,0.0,-0.0,0.0,-0.0,-0.0030253004244905055,0.9182304011033072,-0.908898820962649
5.990099999999977,-0.03298129702434951,0.9253686246645744,-0.892387327640221,0.010393826382288524,-0.0019604852095256187,-0.016675217239907794,-0.0008725729653789678,0.0,0.0,0.0,0.0,-0.023460043607439952,0.9225355664896697,-0.9099351178455078
5.990199999999977,-0.06593004549803246,0.9404973482479002,-0.87456730274986,-0.0028501117684914075,-0.008246509762169231,0.004914163506856512,-0.0017031171660713597,0.0,0.0,0.0,0.0,-0.07048327443259522,0.9305477213196596,-0.871356256409075
5.990299999999976,-0.09881372897663995,0.9546979144961305,-0.8558841855194788,0.0059001245477366925,-0.0004556363297082319,0.006030840559469458,-0.0024516282144439448,0.0,-0.0,0.0,0.0,-0.0953652326433472,0.9517906499519784,-0.8523049731744532
5.990399999999976,-0.13159989523467402,0.9679563091648332,-0.8363564139301437,-0.007468941440079016,0.008393388971530795,-0.0020088207042952997,-0.0030820529709652627,0.0,0.0,0.0,0.0,-0.1421508896457183,0.9732676451653987,-0.8414472876054043
5.990499999999976,-0.16425618828435995,0.980259447819176,-0.8160032595347966,-0.00164350046294104,-0.007807670528919239,-0.019845668079876335,-0.0035640260966535507,0.0,-0.0,0.0,0.0,-0.16946371484395453,0.9688877511936032,-0.8394129537113264
5.990599999999976,-0.19675038030709988,0.9915951887466828,-0.7948448084395596,-0.00760017643928465,-0.0072845990713715884,-0.007971349008019117,-0.0038743326444606626,0.0,0.0,0.0,0.0,-0.20822488939084519,0.9804362570308506,-0.8066904900920394
5.9906999999999755,-0.22905040345843883,1.001952344939639,-0.772901941481173,-0.0027122646072045,0.004468391674193788,0.009863215472821573,-0.0039980262414560045,0.0,0.0,0.0,0.0,-0.23576069430709934,1.0024227103723768,-0.7670367522498074
5.990799999999975,-0.26112438151515566,1.0113206951353166,-0.7501963136201301,0.006722465099659164,-0.0017722889258464044,-0.02222395424582858,-0.003929149002956749,0.0,-0.0,0.0,-0.0,-0.25833106541845324,1.0056192572065135,-0.7763494168689153
5.990899999999975,-0.29294066133324675,1.0196909939031273,-0.7267503325698459,-0.013818563385538789,0.005179877525675795,-0.002780187297548154,-0.0036710185028264244,0.0,0.0,0.0,-0.0,-0.31043024322161195,1.0211998529259767,-0.7332015383702205
5.990999999999975,-0.32446784408575785,1.027054980768746,-0.7025871366829494,0.003475389148366859,-0.00010917433436237409,-0.009440006227738072,-0.003236067977635943,0.0,-0.0,0.0,0.0,-0.3242285229150269,1.0237097384567475,-0.7152632108883235
5.991099999999975,-0.3556748162496354,1.0334053883662007,-0.6777305721165229,0.0019018848186582232,0.005613309184716537,0.006436562412678692,-0.002645247461465727,0.0,0.0,0.0,0.0,-0.35641817889244287,1.0363734500894515,-0.67393925716531
5.991199999999974,-0.38653078031101695,1.038735949609887,-0.652205169298824,-0.004753199645574356,-0.008280624912325127,-0.005400911617147691,-0.0019270146966100675,0.0,0.0,0.0,0.0,-0.39321099465320136,1.0285283100009517,-0.6595330956125818
5.991299999999974,-0.41700528515865987,1.0430414038794238,-0.6260361187207142,-0.011568462835107637,-9.667720630613953e-05,0.0032316321658848925,-0.0011159644243832131,0.0,-0.0,0.0,0.0,-0.42968971241815074,1.0418287622487343,-0.6239204509792126
