time_s,Ia_pu,Ib_pu,Ic_pu,Ia_base_pu,Ib_base_pu,Ic_base_pu,ripple_pu,hf_energy,envelope_norm,Ia_transient_est_pu,Ib_transient_est_pu,Ic_transient_est_pu,Ia_noise_bg_est_pu,Ib_noise_bg_est_pu,Ic_noise_bg_est_pu,Ia_recon_pu,Ib_recon_pu,Ic_recon_pu
5.980999999999998,0.3347390958695637,-1.0320933772062435,0.7129172770899259,0.3243133069762211,-1.028366657731165,0.7031889360771513,0.002586535386600151,0.006431345941832877,0.006050384316955396,0.0,0.0,0.0,0.007839253506742408,-0.006313254861678672,0.0071418056261744935,0.32689984236282127,-1.0257801223445648,0.7057754714637514
5.981099999999998,0.3645423992016924,-1.0288779320135562,0.6764631998269508,0.3555227958435481,-1.0347178027338286,0.6782887930725415,0.0015545441270696403,0.006139312177465781,0.005077376021048328,0.0,0.0,0.0,0.007465059231074639,0.0042853265932028374,-0.0033801373726603688,0.35707733997061775,-1.033163258606759,0.6798433371996112
5.981199999999998,0.3889860405951647,-1.0481988103977813,0.6526445305716793,0.38638142663416636,-1.0400478061881924,0.6527192609199706,0.0004592629734176008,0.0053092398904042454,0.00553300496768453,0.0,0.0,0.0,0.0021453509875807137,-0.00861026718300652,-0.0005339933217089084,0.38684068960758394,-1.0395885432147747,0.6531785238933882
5.981299999999997,0.427139179245718,-1.03835486227579,0.6214436512876957,0.41685874560509334,-1.0443514080243461,0.6265055736606256,-0.0006218341447208344,0.00497798312506232,0.005169482640967187,0.0,0.0,0.0,0.010902267785345476,0.006618379893276849,-0.0044400882282090715,0.4162369114603725,-1.044973242169067,0.6258837395159048
5.981399999999997,0.451059492958706,-1.0525191313682123,0.5782867414680997,0.44692467532207614,-1.047624361106858,0.599673601039015,-0.0016159898824116316,0.005727563613466163,0.005534810608354071,0.0,0.0,0.0,0.005750807519041504,-0.003278780378942577,-0.01977086968850372,0.4453086854396645,-1.0492403509892698,0.5980576111566034
5.981499999999997,0.4691899471624939,-1.059447826554461,0.5602211746915959,0.476549544342388,-1.0498634354261842,0.5722498229726529,-0.002461674548084693,0.005542545485212996,0.005573719201568574,0.0,0.0,0.0,-0.004897922631809402,-0.007122716580192,-0.009566973732972293,0.4740878697943033,-1.052325109974269,0.5697881484245683
5.981599999999997,0.5073188658678702,-1.0455316547674094,0.5279709121920445,0.5057041164969598,-1.0510664212862977,0.5442613034195775,-0.003113790172192217,0.006160436109108309,0.005962327591614757,0.0,0.0,0.0,0.004728539543102657,0.008648556691080507,-0.013176601055340735,0.5025903263247675,-1.05418021145849,0.5411475132473852
5.9816999999999965,0.5245740922189435,-1.050257605171766,0.4952023375617878,0.534359619742949,-1.0512321314853932,0.5157356636694929,-0.0035468823513676224,0.0064886791780470665,0.006493213626820673,0.0,0.0,0.0,-0.0062386451726379,0.004521408664994777,-0.016986443756337462,0.5308127373915814,-1.0547790138367608,0.5121887813181253
5.981799999999996,0.5667298626277671,-1.0569066605246555,0.4739820905727732,0.5624877745582731,-1.0503604024875102,0.48670105508489,-0.00375595825340997,0.006528477533021794,0.007306252326416192,0.0,0.0,0.0,0.00799804632290397,-0.0027902997837353995,-0.008963006258706822,0.5587318163048631,-1.05411636074092,0.48294509683148
5.981899999999996,0.5863451713478344,-1.0390137384016025,0.4641493316690462,0.5900608218500827,-1.048452094583925,0.4571861313190509,-0.003754875070809755,0.006701759029431051,0.008225697694347894,0.0,0.0,0.0,3.922456856144188e-05,0.013193231253132338,0.010718075420805068,0.586305946779273,-1.052206969654735,0.45343125624824115
5.981999999999996,0.6118913899325131,-1.0515774355745553,0.4229137598239145,0.6170515503496352,-1.0455090910441456,0.42722002003835247,-0.003572633396886481,0.0064114585550549535,0.00955423443394492,0.0,0.0,0.0,-0.0015875270202356027,-0.0024957111335232383,-0.0007336268175514925,0.6134789169527487,-1.049081724441032,0.423647386641466
5.982099999999996,0.6341227221208974,-1.0440106189618534,0.4030750884007599,0.6434333234667203,-1.0415342962573197,0.39683229417655463,-0.0032482068776364154,0.0056363728932066325,0.010662750071437846,0.0,0.0,0.0,-0.00606239446818654,0.000771884173102731,0.009491001101841676,0.640185116589084,-1.0447825031349562,0.3935840872989182
5.982199999999995,0.6751070611391354,-1.037112990148119,0.3653200514991409,0.6691801055758161,-1.036531632866117,0.36605294275099254,-0.0028247091293511248,0.005024549722830118,0.01217722811068012,0.0,0.0,0.0,0.008751664692670472,0.0022433518473489763,0.002091817877499461,0.6663553964464649,-1.0393563419954681,0.3632282336216414
5.982299999999995,0.6893776996563079,-1.038005583901986,0.3374042222942362,0.6942664877119933,-1.030506037895228,0.3349123412648225,-0.0023437264584813505,0.005096869613829096,0.013243605429723375,0.0,0.0,0.0,-0.0025450615972040275,-0.0051558195482766,0.004835607487895074,0.6919227612535119,-1.0328497643537093,0.33256861480634115
5.982399999999995,0.7119705269446183,-1.0218660693720365,0.2928988991286807,0.7186677126446107,-1.0234634578794426,0.3034412217322828,-0.0018405496943845903,0.004578648679459011,0.01429179335745321,0.0,0.0,0.0,-0.004856636005607857,0.0034379382017906846,-0.00870177290921746,0.7168271629502261,-1.0253040075738271,0.3016006720378982
5.982499999999995,0.7368166247160024,-1.0213181635060768,0.2731231778679439,0.7423596993106555,-1.0154108429949753,0.2716706423487971,-0.0013408552179446608,0.006576827407200338,0.01527127248236172,0.0,0.0,0.0,-0.004202219376708425,-0.004566465293156883,0.002793390737091419,0.7410188440927108,-1.0167516982129199,0.2703297871308525
5.982599999999994,0.7675322250957552,-1.010621886166886,0.2434548203104475,0.7653190665796565,-1.0063561402005132,0.23963195684050856,-0.0008591546685011094,0.006909120022811732,0.015897884478599265,0.0,0.0,0.0,0.0030723131845998217,-0.0034065912978717486,0.00468201813844004,0.7644599119111555,-1.0072152948690143,0.23877280217200744
5.982699999999994,0.7891852239446598,-0.9856106410732752,0.201572077380886,0.7875231563280374,-0.9963082853945269,0.2073567835219364,-0.00039909436639594154,0.008867537188011674,0.016785657164341643,0.0,0.0,0.0,0.002061161983018406,0.011096738687647585,-0.005385611774654453,0.7871240619616414,-0.9967073797609228,0.20695768915554047
5.982799999999994,0.8118394328718255,-0.9929721103215866,0.1790821740843089,0.8089500557999487,-0.9852771945966173,0.17487697409251654,4.453717493485182e-05,0.010348623572875772,0.01728883312450038,0.0,0.0,0.0,0.0028448398969419014,-0.007739452899904128,0.004160662816857511,0.8089945929748835,-0.9852326574216825,0.1749215112674514
5.982899999999994,0.8334857642705457,-0.9910899234454892,0.1474072863796986,0.829578619232513,-0.9732737541616026,0.14222458220282136,0.0004824356537465703,0.01125229039919774,0.017936684860360104,0.0,0.0,0.0,0.0034247093842861187,-0.0182986049376332,0.004700268523130675,0.8300610548862596,-0.9727913185078559,0.14270701785656792
5.982999999999993,0.8678370928767642,-0.945099166588148,0.1065945334416249,0.8493884887239985,-0.9603098100360962,0.10943183182171207,0.0009265523028688795,0.01183565960031694,0.018527348046541634,0.0,0.0,0.0,0.017522051849896844,0.014284091145079322,-0.0037638506829560515,0.8503150410268674,-0.9593832577332273,0.11035838412458095
5.983099999999993,0.8672194485188401,-0.922903920689554,0.0699541251910576,0.8683601143251785,-0.9463981560676065,0.07653108543422361,0.0013856376362532945,0.011554810407800271,0.019096407434186675,0.0,0.0,0.0,-0.002526303442591609,0.022108597741799213,-0.007962597879419303,0.8697457519614318,-0.9450125184313531,0.07791672307047691
5.983199999999993,0.8851845683669123,-0.9310177238938592,0.0372345981864818,0.8864747733319104,-0.9315525213791161,0.04355481210512188,0.0018612319700941626,0.011478304302068589,0.019390909661671975,0.0,0.0,0.0,-0.003151436935092261,-0.0013264344848371856,-0.008181445888734241,0.8883360053020045,-0.929691289409022,0.045416044075216044
5.983299999999993,0.9005772688239471,-0.9269608837053612,0.0149957399569059,0.9037145887627639,-0.9157875568197277,0.010535555434908715,0.002344750429526496,0.010759905798908715,0.02014073388064092,0.0,0.0,0.0,-0.005482070368343325,-0.013518077315160046,0.002115434092470688,0.9060593391922904,-0.9134428063902011,0.01288030586443521
5.9833999999999925,0.9287689553689532,-0.8968972390359375,-0.0156543559811914,0.9200625470012972,-0.8991188205061337,-0.022494098556545647,0.002816202597919817,0.009621316917800028,0.02035078400176743,0.0,0.0,0.0,0.005890205769736199,-0.0005946211277236845,0.00402353997743443,0.922878749599217,-0.8963026179082139,-0.01967789595862583
5.983499999999992,0.9485393821007254,-0.8789431265805269,-0.0573422073338238,0.9355025145864415,-0.8815627624686347,-0.055501553588470205,0.0032448828257196066,0.007731057981716218,0.021123050846272286,0.0,0.0,0.0,0.009791984688564294,-0.0006252469376117325,-0.0050855365710732025,0.9387473974121611,-0.8783178796429152,-0.0522566707627506
5.983599999999992,0.9531489323406456,-0.8597339534064371,-0.083656945851976,0.9500192541342806,-0.8631367084169452,-0.08845423528778695,0.0035920756823453553,0.006870478082541371,0.021052967065405232,0.0,0.0,0.0,-0.00046239747598035,-0.0001893206718372258,0.0012052137534655978,0.9536113298166259,-0.8595446327345999,-0.08486215960544159
5.983699999999992,0.9607622798941052,-0.8480242785450169,-0.112278536982979,0.9635984393755078,-0.8438588426418098,-0.1213196233360843,0.0038154968965533665,0.006345059099655447,0.02164214615036592,0.0,0.0,0.0,-0.006651656377955955,-0.007980932799760537,0.005225589456551933,0.9674139362720612,-0.8400433457452564,-0.11750412643953094
5.983799999999992,0.9731746871762954,-0.814736414333926,-0.1449364275502434,0.9762266692937249,-0.8237481900693032,-0.1540652835632451,0.0038749024383844042,0.005927471870960384,0.022263048698844892,0.0,0.0,0.0,-0.006926884555813924,0.005136873296992854,0.005253953574617269,0.9801015717321093,-0.8198732876309188,-0.1501903811248607
5.983899999999991,0.9961299939821175,-0.7947893267874472,-0.1705234920931958,0.9878914813506275,-0.8028245974855259,-0.18665889995605667,0.0037380921489106878,0.006914406079753321,0.023403365291227884,0.0,0.0,0.0,0.004500420482579315,0.004297178549168057,0.012397315713950169,0.9916295734995382,-0.7990865053366152,-0.18292080780714598
5.983999999999991,1.0069065164878497,-0.7899061707026368,-0.2057402876889591,0.9985813637850254,-0.7811087139502224,-0.21906830655021464,0.003386433637583329,0.005910172146960774,0.02397157157411949,0.0,0.0,0.0,0.004938719065240972,-0.01218389038999772,0.009941585223672207,1.0019677974226087,-0.7777222803126391,-0.2156818729126313
5.984099999999991,1.0142421956689942,-0.7506660740892788,-0.2568818703540264,1.0082857669735608,-0.7586219704186512,-0.2512615191742456,0.0028190588808600023,0.006302661447108917,0.02551031897612799,0.0,0.0,0.0,0.0031373698145734444,0.005136837448512434,-0.008439410060640772,1.0111048258544209,-0.7558029115377912,-0.2484424602933856
5.984199999999991,1.0124377667844038,-0.7174755024273335,-0.2681475967083294,1.0169951138419138,-0.7353865585918206,-0.28320676701402353,0.00205505072447955,0.006618190610983597,0.026615635821981263,0.0,0.0,0.0,-0.006612397781989536,0.015856005440007523,0.013004119581214597,1.0190501645663934,-0.733331507867341,-0.281151716289544
5.98429999999999,1.026444247583292,-0.7094697285459448,-0.3183662869385564,1.0247008093162169,-0.7114254090159582,-0.31487252396672716,0.0011332172823096485,0.006109276569225297,0.027329171533185342,0.0,0.0,0.0,0.0006102209847654774,0.0008224631877037283,-0.004626980254138888,1.0258340265985266,-0.7102921917336485,-0.3137393066844175
5.98439999999999,1.031340340189062,-0.6897849950372763,-0.3379457561214049,1.0313952488053577,-0.6867621684528307,-0.3462275397532976,0.00010939855164616236,0.005878846912720046,0.028155866131902338,0.0,0.0,0.0,-0.0001643071679419192,-0.0031322251360917995,0.008172385080246529,1.031504647357004,-0.6866527699011845,-0.34611814120165146
5.98449999999999,1.0370063043993278,-0.6637383983191342,-0.3775584160099537,1.0370718257057894,-0.6614211765432446,-0.37724087075869045,-0.0009483959077931122,0.0064003159032777115,0.02863804510349234,0.0,0.0,0.0,0.0008828746013315765,-0.001368825868096443,0.0006308506565298495,1.0361234297979962,-0.6623695724510378,-0.37818926666648356
5.98459999999999,1.0461421706444385,-0.6324567124314595,-0.4127382567581777,1.041724937921453,-0.6354274417867597,-0.40788191056948836,-0.001966411390815177,0.0066783704408407115,0.029366024665025952,0.0,0.0,0.0,0.006383644113800619,0.00493714074611536,-0.0028899347978741763,1.039758526530638,-0.6373938531775749,-0.4098483219603035
5.9846999999999895,1.0439682071736571,-0.6252512238562358,-0.4547170267979366,1.0453499933923684,-0.6088066168613188,-0.43812042017873587,-0.0028723148943409706,0.006597520793207003,0.02993770142348817,0.0,0.0,0.0,0.0014905286756296478,-0.01357229210057604,-0.013724291724859734,1.0424776784980274,-0.6116789317556597,-0.44099273507307685
5.984799999999989,1.0497400651442137,-0.5833653092945603,-0.4718587624325795,1.0479434146264446,-0.5815849733071519,-0.4679265578281882,-0.003602199808231187,0.006703763873725071,0.030606407781856602,0.0,0.0,0.0,0.005398850326000303,0.0018218638208227327,-0.00033000479616012227,1.0443412148182134,-0.585187173115383,-0.4715287576364194
5.984899999999989,1.046118853892082,-0.5603309639181163,-0.5125570360395237,1.0495026422300304,-0.5537893755999382,-0.49727090845852406,-0.004106578455440517,0.006426886662754343,0.03134222719100188,0.0,0.0,0.0,0.0007227901174921272,-0.0024350098627375647,-0.011179549125559157,1.0453960637745898,-0.5578959540553787,-0.5013774869139646
5.984999999999989,1.0483129551895198,-0.5142173998996451,-0.5212616061100892,1.0500261374337294,-0.5254472546388114,-0.526124512738458,-0.004354695513856096,0.007141103128784785,0.031847615800202796,0.0,0.0,0.0,0.0026415132696465194,0.015584550253022363,0.009217602142224841,1.0456714419198734,-0.5298019501526675,-0.5304792082523141
5.9850999999999885,1.0506285271430684,-0.5014753520341398,-0.5450729110590036,1.049513383610978,-0.49658658067537415,-0.5544588956441034,-0.004336766174937626,0.006811041817302331,0.03270698713032251,0.0,0.0,0.0,0.005451909707028038,-0.0005520051838280721,0.013722750760037497,1.0451766174360404,-0.5009233468503118,-0.5587956618190411
5.985199999999988,1.032651510081173,-0.4571431454686646,-0.5910557228266259,1.0479648867878932,-0.4672358357104369,-0.5822460945603843,-0.004064035022980206,0.007228085767054426,0.033359928518397475,0.0,0.0,0.0,-0.011249341683739967,0.014156725264752545,-0.004745593243261337,1.043900851764913,-0.4712998707334171,-0.5863101295833646
5.985299999999988,1.039622073053176,-0.4490853775089052,-0.6089900850660691,1.0453821751438876,-0.43742398538572164,-0.6094586868767595,-0.0035668018451044483,0.0063036995203698334,0.03426354517997728,0.0,0.0,0.0,-0.0021933002456072013,-0.00809459027807912,0.0040354036557948645,1.0418153732987832,-0.4409907872308261,-0.613025488721864
5.985399999999988,1.03540775918728,-0.4047429884031441,-0.6431818987374944,1.0417677975035389,-0.4071804503982703,-0.636069817050029,-0.002890743309016604,0.005416850613472632,0.03468144281400484,0.0,0.0,0.0,-0.003469295007242372,0.005328205304142781,-0.004221338378448862,1.0388770541945223,-0.4100711937072869,-0.6389605603590456
5.985499999999988,1.0301457728405303,-0.375547106915184,-0.6676302504393548,1.0371253208212092,-0.37653507746576914,-0.6620532231075125,-0.0020919898374201205,0.005406869348401967,0.03549882786769843,0.0,0.0,0.0,-0.004887558143258782,0.003079960388005258,-0.0034850374944221676,1.0350333309837891,-0.37862706730318924,-0.6641452129449326
5.985599999999987,1.0282057157073192,-0.3532571166112067,-0.6808904361043584,1.031459326660891,-0.34551810987144177,-0.6873832625644462,-0.0012315169674644287,0.005229499479129406,0.03599481199133671,0.0,0.0,0.0,-0.0020220939861072553,-0.0065074897723004805,0.007724343427552181,1.0302278096934265,-0.3467496268389062,-0.6886147795319105
5.985699999999987,1.0365464874900532,-0.3126993059923434,-0.711153717294904,1.0247754066747565,-0.3141601576175797,-0.7120349377300186,-0.00036947672620291517,0.0044443017227890355,0.037070064841001234,0.0,0.0,0.0,0.012140557541499567,0.0018303283514392076,0.001250697161317542,1.0244059299485535,-0.3145296343437826,-0.7124044144562215
5.985799999999987,1.0108351955188115,-0.2719161356973791,-0.7199797979423328,1.0170801570848729,-0.28249216721716597,-0.7359839203770745,0.0004398988666472967,0.004385094102629884,0.03798754884487471,0.0,0.0,0.0,-0.006684860432708654,0.01013613265313957,0.0155642235680944,1.01752005595152,-0.28205226835051866,-0.7355440215104272
5.985899999999987,1.0176431883611687,-0.2514618725337106,-0.7601175077674944,1.0083811721735263,-0.2505453911534028,-0.759206575751137,0.0011522696499005934,0.005118048106653622,0.0387933245716747,0.0,0.0,0.0,0.008109746537741849,-0.0020687510302084032,-0.0020632016662579843,1.009533441823427,-0.2493931215035022,-0.7580543061012365
5.985999999999986,0.987497524947433,-0.2294918355473685,-0.7699562350794618,0.9986870367885831,-0.21835135703728392,-0.781679985895057,0.0017356553683566713,0.004858918325248086,0.03966183158924153,0.0,0.0,0.0,-0.012925167209506695,-0.012876133878441238,0.00998809544723862,1.0004226921569397,-0.21661570166892724,-0.7799443305267004
5.986099999999986,0.988246171442024,-0.1830790356734766,-0.7982060784813949,0.9880073178712812,-0.18594183649364907,-0.8033819722662705,0.00217126164696525,0.005064207468595791,0.04103525768819882,0.0,0.0,0.0,-0.0019324080762224247,0.0006915391732072065,0.003004632137910346,0.9901785795182464,-0.18377057484668383,-0.8012107106193053
5.986199999999986,0.981072561425312,-0.1571013380333878,-0.8130066793912494,0.9763525550148137,-0.15334881380642573,-0.8242911176243417,0.0024527752159503873,0.004794903783891335,0.04175644123501748,0.0,0.0,0.0,0.0022672311945479136,-0.006205299442912454,0.008831663017141944,0.9788053302307641,-0.15089603859047535,-0.8218383424083913
5.986299999999986,0.9721733103635828,-0.1195815607888703,-0.8426944354638929,0.9637342500630232,-0.1206044543540027,-0.8443867871671938,0.0025844380597722875,0.0047716520703507586,0.04262596112285027,0.0,0.0,0.0,0.0058546222407873435,-0.0015615444946398913,-0.0008920863564713336,0.9663186881227954,-0.11802001629423041,-0.8418023491074216
5.9863999999999855,0.9597503246433916,-0.0845223307475143,-0.8586110333744262,0.9501648557594707,-0.08774107286588514,-0.8636491488951679,0.0025783316532594844,0.004776974424100728,0.0436155008449041,0.0,0.0,0.0,0.0070071372306613824,0.0006404104651113671,0.002459783867482142,0.9527431874127302,-0.08516274121262565,-0.8610708172419084
5.986499999999985,0.9458543816439778,-0.0646472184257035,-0.8775773340120965,0.9356577634580813,-0.05479110153195745,-0.8820591931828117,0.0024513549264582636,0.0052168124897770006,0.044546468642378906,0.0,0.0,0.0,0.007745263259438303,-0.012307471820204318,0.002030504244256933,0.9381091183845396,-0.052339746605499185,-0.8796078382563534
5.986599999999985,0.9210513194140328,-0.0311957016534547,-0.9011018241411944,0.9202272899074933,-0.0217870579958277,-0.8995987515390846,0.00222237520718632,0.005495893234847758,0.04549349311070778,0.0,0.0,0.0,-0.0013983457006467282,-0.01163101886481332,-0.003725447809296121,0.9224496651146795,-0.01956468278864138,-0.8973763763318984
5.986699999999985,0.9033886363125327,0.0181602302983982,-0.9061695270999618,0.9038886631221579,0.011238486736160373,-0.9162505145374661,0.0019099691606801923,0.005755992641741647,0.04634643815424361,0.0,0.0,0.0,-0.0024099959703053238,0.005011774401557636,0.008171018276824104,0.9057986322828381,0.013148455896840565,-0.9143405453767859
5.986799999999985,0.8961463172536916,0.0425258752650071,-0.9225735777220292,0.8866580073541256,0.044252940438578886,-0.9319980488982682,0.0015310458389845173,0.006277029491497187,0.04714923676944922,0.0,0.0,0.0,0.007957264060581544,-0.003258111012556306,0.007893425337254496,0.8881890531931101,0.0457839862775634,-0.9304670030592836
5.986899999999984,0.8689403340552373,0.0584183179073985,-0.9385501067477388,0.8685523271803571,0.07722372183150693,-0.9468258137062998,0.0011004686466494402,0.006923526082518259,0.04794981847020325,0.0,0.0,0.0,-0.0007124617717692756,-0.019905872570757866,0.007175238311911618,0.8696527958270066,0.07832419047815636,-0.9457253450596503
5.986999999999984,0.840498421487681,0.1172697066963077,-0.9456909373136692,0.8495894907212588,0.11011829273432051,-0.9607191757478732,0.0006316037447509953,0.0072614667900244454,0.048532065512799955,0.0,0.0,0.0,-0.009722672978328826,0.006519810217236185,0.014396634689453094,0.8502210944660098,0.1107498964790715,-0.9600875720031222
5.987099999999984,0.8209728985390962,0.1450567423463522,-0.9601929223852192,0.8297882120070044,0.14290419017694847,-0.9736644239520195,0.000137559416910256,0.007765537415426602,0.04922315285871615,0.0,0.0,0.0,-0.008952872884818459,0.002014992752493487,0.01333394214988996,0.8299257714239147,0.14304174959385874,-0.9735268645351092
5.987199999999984,0.8011819536958551,0.1688948525201723,-0.9876469794175562,0.8091680325090478,0.17554905843690435,-0.9856487829216598,-0.00036723357604007486,0.007891233899912066,0.04995395176918528,0.0,0.0,0.0,-0.007618845237152613,-0.006286972340691973,-0.0016309629198563123,0.8088007989330077,0.17518182486086428,-0.9860160164976999
5.987299999999983,0.7902389573871498,0.1956506140234049,-0.993527363641729,0.7877493018550487,0.2080206809704784,-0.9966604255413802,-0.0008655093990291634,0.008591369493998453,0.0507900310953869,0.0,0.0,0.0,0.003355164931130284,-0.011504557548044352,0.003998571298680398,0.7868837924560195,0.20715517157144925,-0.9975259349404094
5.987399999999983,0.7644131575050132,0.2443115696015111,-1.0123175851009585,0.7655531577462478,0.24028701220657672,-1.0066884846493673,-0.0013361326267629587,0.008102923564598019,0.05140536973656687,0.0,0.0,0.0,0.00019613238552834093,0.005360690021697334,-0.004292967824828193,0.7642170251194849,0.23895087957981376,-1.0080246172761302
5.987499999999983,0.7451575759577099,0.2717263752080615,-1.0168637021978209,0.7426015050971075,0.2723162091718308,-1.0157230637619836,-0.0017539003915283244,0.007751452065603794,0.052331598492229986,0.0,0.0,0.0,0.004309971252130713,0.0011640664277589982,0.0006132619556910976,0.7408476047055792,0.27056230878030246,-1.017476964153512
5.987599999999983,0.7119791283566115,0.3191668933457907,-1.030433155310422,0.718916994417806,0.3040766629157677,-1.0237552468404028,-0.002090437291898079,0.0076911279738570435,0.0529027891159103,0.0,0.0,0.0,-0.0048474287692964295,0.01718066772192108,-0.004587471178121177,0.7168265571259079,0.3019862256238696,-1.025845684132301
5.987699999999983,0.6918822530469606,0.3345052604715392,-1.0200876939543704,0.6945229994607386,0.33553702970525506,-1.0307771070897107,-0.002316281305547434,0.007223309051279688,0.053820695015779615,0.0,0.0,0.0,-0.00032446510823054943,0.0012845120718315939,0.013005694440887765,0.6922067181551912,0.3332207483997076,-1.0330933883952582
5.987799999999982,0.6703314535870734,0.3651338160072861,-1.0363547125255734,0.6694435941543424,0.36666626195584856,-1.0367817147814598,-0.0024040473450124083,0.007593981961437693,0.05435203224824849,0.0,0.0,0.0,0.0032919067777433613,0.0008716013964499641,0.00283104960089873,0.66703954680933,0.36426221461083613,-1.0391857621264722
5.987899999999982,0.6370953861640546,0.3914151548546149,-1.0460117133774955,0.6437035288432443,0.39743363887427385,-1.0417631440929445,-0.0023323147221987,0.007522947318109447,0.05539162309082461,0.0,0.0,0.0,-0.004275827956991043,-0.003686169297460232,-0.0019162545623523848,0.6413712141210456,0.39510132415207516,-1.0440954588151432
5.987999999999982,0.6170244907471115,0.4298034560964907,-1.038503267626458,0.6173282058644497,0.4278087967738768,-1.0457164789548026,-0.0020896641486425438,0.007491262140703394,0.05607806278099531,0.0,0.0,0.0,0.0017859490313043669,0.004084323471256434,0.00930287547698706,0.6152385417158072,0.42571913262523425,-1.047806143103445
5.9880999999999815,0.5814491711130593,0.4585503678373695,-1.0679880924717111,0.590343654477407,0.4577617590410479,-1.0486378179028175,-0.001678147115002332,0.007837780690853731,0.05681497665283125,0.0,0.0,0.0,-0.007216336249345395,0.0024667559113239756,-0.017672127453891268,0.5886655073624046,0.4560836119260455,-1.0503159650178198
5.988199999999981,0.5567978294507445,0.4935587624291361,-1.0681076668722749,0.5627765051764508,0.4872629657182942,-1.050524277928145,-0.0011154537114403066,0.008113720771125975,0.0574022897300787,0.0,0.0,0.0,-0.004863222014266011,0.007411250422282212,-0.016467935232689614,0.5616610514650106,0.4861475120068539,-1.0516397316395854
5.988299999999981,0.5291912498796338,0.5090300244298376,-1.0458240521035185,0.5346539634097187,0.5162833026763496,-1.051373997322495,-0.0004351768426317379,0.00908394954396192,0.05833081230611001,0.0,0.0,0.0,-0.005027536687453135,-0.0068181014038802695,0.005985122061608186,0.534218786567087,0.5158481258337179,-1.0518091741651268
