Time(S),Phase A(A),Phase B(A),Phase C(A)
5.9532999999999925,-0.8588017703358668,0.8737496169911946,-0.009413900366525145
5.953349999999992,-0.8681663877518914,0.864421670157918,0.0033806592828297165
5.953399999999992,-0.8780639035072698,0.8547630784490136,0.019481102678375398
5.953449999999992,-0.8902705805319898,0.8419933051170292,0.037487854689391635
5.953499999999992,-0.8909210203676812,0.8421673180391136,0.051172245763603644
5.953549999999992,-0.8972889241371504,0.8297795162432857,0.0676752741424895
5.953599999999992,-0.9031285312240364,0.8179686504071669,0.08199151718247093
5.953649999999992,-0.9110630170720947,0.8126133154217013,0.10147586018620582
5.9536999999999916,-0.9181550774252031,0.8041175176672866,0.11715868476231632
5.953749999999991,-0.9261463573050318,0.793811450376227,0.13374733518867243
5.953799999999991,-0.9328475789083859,0.7835721193375778,0.14790721350771743
5.953849999999991,-0.9348847422720251,0.7766755807452576,0.16577715587338035
5.953899999999991,-0.9414027823977809,0.7626162218153173,0.1797662708641222
5.953949999999991,-0.9440307010259074,0.7523375372173113,0.19308106482161674
5.953999999999991,-0.9507696293375942,0.7424334673631872,0.20831682185057762
5.954049999999991,-0.9560972226665165,0.7329742030125717,0.2223766721647876
5.954099999999991,-0.9642208941434766,0.7242295672617649,0.23919148398676507
5.9541499999999905,-0.9659957713981647,0.708908993186282,0.250708377976849
5.95419999999999,-0.9625842711951903,0.69984272423179,0.2665686424942028
5.95424999999999,-0.9735316393791438,0.6866194598109931,0.2806369668728148
5.95429999999999,-0.9745207177726359,0.6824981669839972,0.2989038853771668
5.95434999999999,-0.9797291380239693,0.6623062346184948,0.31589742021727335
5.95439999999999,-0.9831054369676034,0.6530899976527067,0.32660211993291405
5.95444999999999,-0.987927927510183,0.6440629991380398,0.3448213831465485
5.95449999999999,-0.9894540342417558,0.6283177049652479,0.35836631342994474
5.95454999999999,-0.9932719887232718,0.617790249816878,0.37304160795972957
5.9545999999999895,-0.9926894904357334,0.6028235745830369,0.3862489806913117
5.954649999999989,-0.9940491196314241,0.5894603849049515,0.4077114016903718
5.954699999999989,-0.9970914240323753,0.5829916037392391,0.4174206492482039
5.954749999999989,-1.0045046692161528,0.5646080675230364,0.4293754080329091
5.954799999999989,-0.999092023952032,0.5541884227385203,0.4468362028385331
5.954849999999989,-0.9965086319531445,0.5387357939116757,0.45902900643947003
5.954899999999989,-1.00079728406298,0.5277541222629623,0.47624252083724444
5.954949999999989,-1.0024378905951619,0.5159018592443628,0.48659747953763266
5.9549999999999885,-1.0001613078258187,0.49998188064302523,0.5017010656932552
5.955049999999988,-1.0022067473180793,0.48763864982922855,0.5148200482375472
5.955099999999988,-0.999985243608358,0.4744422073519945,0.5257572726647851
5.955149999999988,-0.9974453736010084,0.45735394413711133,0.5396215932618835
5.955199999999988,-0.9977025216631012,0.4448081043330477,0.552419683121745
5.955249999999988,-0.9934852334284707,0.427625152466346,0.5637712222383454
5.955299999999988,-0.9968502658420625,0.4205208266064086,0.5775515725925756
5.955349999999988,-0.9916297502818596,0.4057074685391419,0.592341824768231
5.955399999999988,-0.9908505459924829,0.3866339776681667,0.6019310155378838
5.9554499999999875,-0.986504826341023,0.37449948111297704,0.6149404772866551
5.955499999999987,-0.9872108097448635,0.35781019857704216,0.6277015240072947
5.955549999999987,-0.9853365499693371,0.343153814666765,0.6433013282326547
5.955599999999987,-0.9806026724911643,0.33022664363330817,0.6543783054700548
5.955649999999987,-0.9764490536266331,0.31222476981627306,0.6648900159069336
5.955699999999987,-0.9758194510615636,0.29606807521420886,0.6776848960881441
5.955749999999987,-0.977508930795786,0.2844638631424744,0.6890200385315813
5.955799999999987,-0.9702308628375549,0.2725105789885581,0.6991989380020277
5.9558499999999865,-0.9690026516670204,0.253847773025496,0.7083656828815318
5.955899999999986,-0.9612937434293453,0.23684279478077555,0.7188649436374619
5.955949999999986,-0.9545616128183718,0.22457748750774592,0.7333176089621054
5.955999999999986,-0.9515480289733462,0.20999265197351913,0.7432734871177648
5.956049999999986,-0.9418189070507488,0.19568083299463335,0.7574894532574156
5.956099999999986,-0.9403121505215445,0.17877120230046742,0.7633585759468529
5.956149999999986,-0.9354432287238491,0.16058803309832334,0.7724974777682568
5.956199999999986,-0.9280238215927435,0.14541871242941393,0.7808761894347901
5.956249999999986,-0.9274051638415614,0.1308306351196401,0.7939101552959722
5.9562999999999855,-0.9164678049724347,0.11373838210032274,0.803558948809341
5.956349999999985,-0.9119566920004133,0.09745238157900121,0.8106967475045387
5.956399999999985,-0.9024021385477619,0.08495043800390872,0.8206815570151031
5.956449999999985,-0.8968027216496274,0.06821503726162828,0.8312667342663211
5.956499999999985,-0.8915847900597144,0.0517214446158188,0.8415640818089097
5.956549999999985,-0.8790673504610094,0.03661058855195076,0.8454939084543013
5.956599999999985,-0.8734661748094461,0.017248957714362297,0.8588955741109141
5.956649999999985,-0.8714091836803428,0.004981683068257055,0.8641451142557922
5.956699999999985,-0.8607655607985825,-0.014720134898041155,0.8704024569674483
5.9567499999999844,-0.8525043201171767,-0.027974319672977515,0.8770606268977541
5.956799999999984,-0.8475391525715853,-0.04113276434407026,0.8853273314152569
5.956849999999984,-0.832897157354495,-0.058729777289979225,0.8920594007862116
5.956899999999984,-0.8277926864151461,-0.07698370914570818,0.8989093271767513
5.956949999999984,-0.8175242148234231,-0.08970520885505344,0.9086443786130728
5.956999999999984,-0.8074279723666219,-0.10253910851194142,0.9140608075450561
5.957049999999984,-0.7997691695209375,-0.12181486095481982,0.9230595528156376
5.957099999999984,-0.7918829514730985,-0.13823813734247567,0.9312649806009032
5.9571499999999835,-0.7793864853468728,-0.1489923584477903,0.9310177262214581
5.957199999999983,-0.7717660761529601,-0.1652961467127088,0.9373030779507737
5.957249999999983,-0.7620462201242786,-0.1842903502973322,0.9428916245174871
5.957299999999983,-0.7500510867577129,-0.19574749275681,0.9477087604302172
5.957349999999983,-0.7409852047044103,-0.21456902816470852,0.9535658439829021
5.957399999999983,-0.7337878336551115,-0.23010597991340848,0.9567160551073587
5.957449999999983,-0.7210107325709344,-0.24537277012242273,0.9618882669533125
5.957499999999983,-0.7053470899709855,-0.2634754143402908,0.9673415406967941
5.957549999999983,-0.6978118101348134,-0.27524241587377846,0.9696454690838021
5.9575999999999825,-0.6842932603131847,-0.2893764163496434,0.9763546699491198
5.957649999999982,-0.6710678271154085,-0.3065422711055684,0.9763638124755648
5.957699999999982,-0.6608834745166632,-0.31926832614634476,0.9813559288140625
5.957749999999982,-0.6519798101150633,-0.33486091257972167,0.9815829922056614
5.957799999999982,-0.6373125443127414,-0.3500608837015542,0.988900022891557
5.957849999999982,-0.6264477373052607,-0.36564129626189174,0.9892940200337361
5.957899999999982,-0.6129752614474971,-0.3785758766527023,0.9906969503651473
5.957949999999982,-0.5999379880951657,-0.39344166339979886,0.98979711660631
5.9579999999999815,-0.5890525739473998,-0.40553200779716647,0.9954129411757553
5.958049999999981,-0.5767470656550472,-0.42245227386522965,0.9975958575756061
5.958099999999981,-0.5638999620957039,-0.43699568682060835,0.9955900208773605
5.958149999999981,-0.5492609269051344,-0.4480003147843028,0.9951305961735626
5.958199999999981,-0.5316587049651466,-0.46386000716530007,0.9985457584691997
5.958249999999981,-0.522657659120254,-0.4779315263253974,0.9997348038969475
5.958299999999981,-0.5121490906932227,-0.4905804266117886,1.0017965815296916
5.958349999999981,-0.49873826301978796,-0.5061867817708479,0.9964955710719883
5.958399999999981,-0.48218235647572605,-0.515592073221872,0.9983638467152858
5.9584499999999805,-0.4670817800304399,-0.5316327320820599,1.0006077137243428
5.95849999999998,-0.4575290666356879,-0.5437966334343299,1.0002154228247404
5.95854999999998,-0.43897613920885464,-0.5559527618341067,1.000934475695583
5.95859999999998,-0.42572001249407304,-0.5698483690341034,0.9965548732212417
5.95864999999998,-0.4156464723526909,-0.5842817317661425,0.9975217296379253
5.95869999999998,-0.39428325742881,-0.5929186018597314,0.9948249744386358
5.95874999999998,-0.3806792160954944,-0.6041905644605997,0.9974963019636502
5.95879999999998,-0.37183160117271113,-0.6207095930554639,0.9873372557111767
5.9588499999999796,-0.3567644043068294,-0.631686230248072,0.9857356245120508
5.958899999999979,-0.33872724471120574,-0.6446058151132077,0.9828073435314164
5.958949999999979,-0.3233481229782939,-0.6594507565624942,0.9811267348790643
5.958999999999979,-0.3092346892537438,-0.6699517231135946,0.9752192048119168
5.959049999999979,-0.29265526168675604,-0.6794968718755205,0.9758977012057319
5.959099999999979,-0.2806631196508334,-0.6924992120148311,0.9709303026463322
5.959149999999979,-0.2614501709800671,-0.7057838100141921,0.9658887902138843
5.959199999999979,-0.24984315424247305,-0.7120254051320828,0.9657202315549583
5.959249999999979,-0.23124765481147558,-0.7251906738088036,0.9593872409137758
5.9592999999999785,-0.21885395722071022,-0.7330057219133529,0.9551270996721121
5.959349999999978,-0.20353787697196002,-0.7466951209338029,0.9476409557602009
5.959399999999978,-0.18825754169722983,-0.7575257419533564,0.9462360433046875
5.959449999999978,-0.16831114255698978,-0.7654297265766007,0.9404612204816916
5.959499999999978,-0.15551021843102047,-0.778894234614411,0.9373491343033994
5.959549999999978,-0.13905171081074344,-0.7862649726584844,0.9291864838186064
5.959599999999978,-0.12264532513317603,-0.7982358912107098,0.9209421654012069
5.959649999999978,-0.10625515536327773,-0.8074450376030821,0.9160056226355359
5.959699999999978,-0.09317652382078848,-0.8147276665810229,0.9091643733278518
5.9597499999999775,-0.08030071125108526,-0.8231691685868343,0.8990256286437668
5.959799999999977,-0.06064047608331949,-0.8312250624329106,0.8963717160769438
5.959849999999977,-0.04457610365077814,-0.8374998200196124,0.8859655664958868
5.959899999999977,-0.02929984849215294,-0.8559704630974648,0.8768256471244881
5.959949999999977,-0.015307468566386763,-0.8577957636566981,0.8720312290490275
5.959999999999977,0.0015378808384905903,-0.8658645162795452,0.8652762475160082
5.960049999999977,0.016423748897396527,-0.8748156419072822,0.8597980930173637
5.960099999999977,0.032282791593642245,-0.8807038006907815,0.8491156919882586
5.9601499999999765,0.04689438458675116,-0.8922490591015517,0.8439926193005068
5.960199999999976,0.06263949556271352,-0.8974990069599097,0.832763337849709
5.960249999999976,0.07887363283208129,-0.9009331764592476,0.8250477038885664
5.960299999999976,0.09735498569814442,-0.9094019355949523,0.8168253054938497
5.960349999999976,0.10732552543295779,-0.9159719596761585,0.8110006237482834
5.960399999999976,0.12519100865506094,-0.9194526608811566,0.7967104569699112
5.960449999999976,0.14162940298188775,-0.9258066605526514,0.7839715725300045
5.960499999999976,0.15415310124524922,-0.9319342136182052,0.7766854455299987
5.960549999999976,0.16876468840650577,-0.9402016303799349,0.764186651952551
5.9605999999999755,0.18594347621635904,-0.9439624407568402,0.7548056063132887
5.960649999999975,0.20026568867197783,-0.9464649954296498,0.7461787344448357
5.960699999999975,0.21937129594293822,-0.9509904913822713,0.734822613577141
5.960749999999975,0.23542393751663573,-0.9551247422179637,0.7300029253314335
5.960799999999975,0.24623518216235918,-0.962123337856755,0.7149187302351336
5.960849999999975,0.26124881002518774,-0.9647321819700756,0.7009089832571351
5.960899999999975,0.282620742329961,-0.973150436058117,0.6908693104822836
5.960949999999975,0.29491428124276803,-0.976544596428341,0.6840886166421073
5.9609999999999745,0.3098179448333193,-0.9790544477595801,0.6676333958157256
5.961049999999974,0.3231187900183407,-0.9831327604265417,0.6558097330699934
5.961099999999974,0.3397741540034712,-0.9825779158481819,0.6428240378626516
5.961149999999974,0.3543354125957369,-0.9874390388454496,0.6353952951561422
5.961199999999974,0.36569050319844687,-0.9872414204516864,0.6226834090053976
5.961249999999974,0.38550385294334355,-0.9902094357956,0.6100079270829717
5.961299999999974,0.3989789009070891,-0.993220835131719,0.5953802490116761
5.961349999999974,0.41292626514440717,-0.995750514713748,0.5847043098513699
5.961399999999974,0.42692999201923,-0.9969509577196205,0.5702559217615427
5.9614499999999735,0.44086292067545624,-0.9989142050512131,0.5576585881025505
5.961499999999973,0.4505650118530482,-0.9971454857321734,0.5470180369428317
5.961549999999973,0.46543815461539517,-0.9983948754398676,0.5337566710615721
5.961599999999973,0.48035751812198196,-0.9967595952047663,0.5190837260656689
5.961649999999973,0.49577904465584643,-0.999870227693184,0.5057618957344835
5.961699999999973,0.5082806615964269,-1.0013380646380212,0.4931196365159748
5.961749999999973,0.5227140271156476,-0.9999936203994514,0.47705393812265157
5.961799999999973,0.5364239880139567,-0.997887644083875,0.46534195807017853
5.961849999999973,0.5483253600920981,-0.9981653349340798,0.44697313150321444
5.961899999999972,0.5656255163240889,-0.9987583000431345,0.43627051701276376
5.961949999999972,0.5732272408821335,-0.9962414106569026,0.41716430607886007
5.961999999999972,0.5855974127437097,-0.9980837554128091,0.4026613890640279
5.962049999999972,0.6020545388222951,-0.9901667077980539,0.3941882714067805
5.962099999999972,0.6130993166739265,-0.991041780318092,0.38111641074259467
5.962149999999972,0.6260810953732011,-0.9845333526194884,0.36183741525152047
5.962199999999972,0.6357258598853646,-0.9879070644982217,0.3522218025940852
5.962249999999972,0.6450293477311907,-0.9802723496086838,0.33045910182545524
5.9622999999999715,0.6587344207970883,-0.9783675038087603,0.3180380298167814
5.962349999999971,0.672667695761315,-0.9757350405958539,0.3039656019945037
5.962399999999971,0.6877344471563711,-0.9711067917112775,0.2868599741696043
5.962449999999971,0.6966592388494615,-0.9703698173180463,0.2735171534433301
5.962499999999971,0.7069210952755881,-0.9628054892084252,0.25515236191877494
5.962549999999971,0.7176781716305551,-0.9622057270916075,0.2414463566380625
5.962599999999971,0.730583150455782,-0.9583136837588092,0.22297858116376607
5.962649999999971,0.7394055293634156,-0.9580278434147026,0.2148602277659387
5.962699999999971,0.75333146767355,-0.9473832427227036,0.1984670797960709
5.9627499999999705,0.7618166142057043,-0.9441531567893817,0.1789554248592693
5.96279999999997,0.7716656770148504,-0.937473980350215,0.16718052069836292
5.96284999999997,0.780527247059651,-0.9353305552086828,0.14779348535363224
5.96289999999997,0.7925659169500631,-0.9270237842070473,0.13885057791078964
5.96294999999997,0.8024040263418704,-0.9213033312838144,0.1185112818069224
5.96299999999997,0.8108413517653156,-0.9121852777289492,0.10455625785662141
5.96304999999997,0.81956436270425,-0.9088559401053863,0.08559896231803503
5.96309999999997,0.8272492060764063,-0.8973941566045301,0.07170247216896333
5.9631499999999695,0.8377130897916202,-0.8937793347736951,0.05578817457088023
5.963199999999969,0.8430445861276227,-0.88589330577871,0.04163354871672909
5.963249999999969,0.8548895725744454,-0.8743458331207381,0.024861446669715674
5.963299999999969,0.8600904538632412,-0.8686092504142001,0.011883134393022512
5.963349999999969,0.8692208547775969,-0.8645136617977415,-0.008241791837896232
5.963399999999969,0.8731853424579171,-0.8557914615149221,-0.023155832209095076
5.963449999999969,0.8839191442700017,-0.8459637374259956,-0.040263763116970226
5.963499999999969,0.8902755956030642,-0.8376913939293026,-0.056444160038154695
5.963549999999969,0.8990920030317668,-0.8312297396695693,-0.06643698570851318
5.9635999999999685,0.9030361712204859,-0.8210309729743819,-0.07994804734836906
5.963649999999968,0.9115352323474978,-0.8112379798541918,-0.09809456715089146
5.963699999999968,0.9209981954512729,-0.8042148132230763,-0.1138429527619315
5.963749999999968,0.9247333172087853,-0.7894311090943558,-0.1318558246444318
5.963799999999968,0.9317658165480626,-0.781347682684698,-0.14547969273210012
5.963849999999968,0.937911453763255,-0.7748105253521281,-0.1620700162161463
5.963899999999968,0.9382657117551773,-0.762803439622241,-0.18093637865897957
5.963949999999968,0.945949739601964,-0.7558603951738789,-0.19029040541451755
5.9639999999999675,0.9519755152975466,-0.7431318872920651,-0.20576320313252305
5.964049999999967,0.9544499917491456,-0.7313664499076347,-0.22360796442477257
5.964099999999967,0.9634694325310531,-0.7198104520151971,-0.24023406078573334
5.964149999999967,0.9658387097734924,-0.7104522251983926,-0.25335044674154605
5.964199999999967,0.9713911080152603,-0.7001744929864782,-0.26442897910361696
5.964249999999967,0.9705920596733837,-0.6885258488243025,-0.2834043270795389
5.964299999999967,0.9753105085183728,-0.6786497212670926,-0.298032624115998
5.964349999999967,0.9770139080447803,-0.6665968653971469,-0.3167077289264513
5.964399999999967,0.9830516901836308,-0.6500106239164929,-0.3259227658614987
5.9644499999999665,0.988115087973494,-0.6373501578773892,-0.3444636300159655
5.964499999999966,0.9880517997004719,-0.6274795187990225,-0.3577143319986699
5.964549999999966,0.9882235660972999,-0.6152892613169817,-0.3734488964918038
5.964599999999966,0.9937605372154044,-0.6051743995292842,-0.38766609249295086
5.964649999999966,0.997018644926956,-0.5879400489809928,-0.40138627330889376
5.964699999999966,0.9922303896421433,-0.5770195720770999,-0.4149858273408619
5.964749999999966,0.9957257198079287,-0.5694393563397865,-0.4323786902332786
5.964799999999966,0.995532428409595,-0.5542924743820611,-0.4437420229407953
5.964849999999966,0.9967118792591209,-0.5416922594954671,-0.4598970692288088
5.9648999999999655,1.0001108811536668,-0.526275160411677,-0.47299181201863333
5.964949999999965,0.9988612361793896,-0.5182657665267039,-0.4861641185916742
5.964999999999965,0.9963647312694692,-0.49943337719256914,-0.49827856537289983
5.965049999999965,1.0021329004870478,-0.48360178744755355,-0.5150349213261873
5.965099999999965,0.9978695308286774,-0.4721809131754934,-0.5259793747586761
5.965149999999965,0.9980417076889534,-0.4563096930083617,-0.5432709640464692
5.965199999999965,0.9956084242577031,-0.4455283659351672,-0.5526610261047924
5.965249999999965,0.997280065919265,-0.4316099398785167,-0.5666593070175815
5.9652999999999645,0.9941651553254678,-0.415568339946594,-0.578376628263242
5.965349999999964,0.9934646747571215,-0.3996877691255508,-0.593944810099013
5.965399999999964,0.9926302731101868,-0.38607824078458597,-0.6045565029618236
5.965449999999964,0.9920630856761881,-0.37340813036550924,-0.6168734632663326
5.965499999999964,0.9855634992827562,-0.35710290261481914,-0.6286464342248833
5.965549999999964,0.9815516836674386,-0.34432492858151337,-0.6444411040618999
5.965599999999964,0.9841244955818126,-0.3281701295464564,-0.6530196866466224
5.965649999999964,0.9798054254814764,-0.31458129914058264,-0.6675501554405046
5.965699999999964,0.9772081390311457,-0.29637175207737565,-0.6754672230145572
5.9657499999999635,0.9698639791609149,-0.287622751727297,-0.6881662406130192
5.965799999999963,0.9709431373937291,-0.27227106771466514,-0.6999511684623494
5.965849999999963,0.9657756502810668,-0.2554387853480585,-0.710636683632851
5.965899999999963,0.9577965047420293,-0.23754894475340285,-0.7205766282998183
5.965949999999963,0.9584123716026178,-0.22279278239648717,-0.7317216013740023
5.965999999999963,0.9476511763650556,-0.2065907137359438,-0.7422940227225945
5.966049999999963,0.9460269979314769,-0.19311647464963874,-0.7565987142853398
5.966099999999963,0.9430835174787802,-0.1767193711453018,-0.761017192029716
5.9661499999999625,0.9369068694035352,-0.1584966178575269,-0.7755888071338881
5.966199999999962,0.928895582459768,-0.14792406381988996,-0.7830792874181995
5.966249999999962,0.9246505751032625,-0.12850111914264475,-0.7943444788649574
5.966299999999962,0.9180372758147066,-0.11619183091725634,-0.8076897437664144
5.966349999999962,0.914817608979715,-0.09820698210566693,-0.812017071585928
5.966399999999962,0.9073762585530514,-0.08561548751955857,-0.8205636435725026
5.966449999999962,0.8969880897565866,-0.06737698554698951,-0.8270285045310576
5.966499999999962,0.8919574971705267,-0.049087320176856755,-0.838382527765448
5.966549999999962,0.8820429850829546,-0.03566855891643483,-0.849850562784115
5.9665999999999615,0.8786637055618406,-0.024708434388611207,-0.8531785549273969
5.966649999999961,0.8698015676633705,-0.003215698618976315,-0.8610342922339056
5.966699999999961,0.8617600322708339,0.012121646687798414,-0.8723070609384667
5.966749999999961,0.8536932735048742,0.027267211861818543,-0.8784619524736267
5.966799999999961,0.84687522414861,0.04306263084409721,-0.8842531840207045
5.966849999999961,0.8340806433390684,0.05898967297871858,-0.8899485213854683
5.966899999999961,0.8276788191189549,0.0702156010535456,-0.8953853480212358
5.966949999999961,0.8164209420751307,0.08661835607666665,-0.9076112011430684
5.966999999999961,0.8100198658008018,0.10287564633972152,-0.9137522651378104
5.96704999999996,0.7963364188957706,0.12030387770205601,-0.9216717325229854
5.96709999999996,0.7908275770541936,0.13367087635650757,-0.9297123740096246
5.96714999999996,0.7799351482753963,0.14862542043698693,-0.9326823974539913
5.96719999999996,0.7695267983311683,0.1681262540168424,-0.9365392521230856
5.96724999999996,0.7586257196749798,0.17902802615402755,-0.9461789119408739
5.96729999999996,0.7469931967402181,0.19591162374305413,-0.9518084561711485
5.96734999999996,0.7397252609148889,0.21334558216408137,-0.9524299378746102
5.96739999999996,0.7291500785582561,0.228871002114058,-0.9548814705836813
5.9674499999999595,0.7186132771931243,0.24172556358166833,-0.9621105366323673
5.967499999999959,0.7081718409882254,0.2633462547547485,-0.9667713757005847
5.967549999999959,0.6953246612870936,0.273596282582562,-0.9709375092026281
5.967599999999959,0.6863504401569338,0.2873273526239041,-0.9697462659365398
5.967649999999959,0.6743545723675061,0.2980941791219528,-0.9769849437817816
5.967699999999959,0.6642238415021284,0.3179946922185361,-0.9820455699707814
5.967749999999959,0.6488282565466075,0.3347353028395442,-0.9789128751631029
5.967799999999959,0.6386602920416701,0.34718284602456734,-0.9870684635159563
5.967849999999959,0.6267370105858633,0.36516692146879215,-0.9872242406896411
5.9678999999999585,0.6152234006202589,0.3821002825161348,-0.9905348947790005
5.967949999999958,0.6023334671135192,0.39222079714182184,-0.9940477697032066
5.967999999999958,0.5855131395530536,0.41062406701965315,-0.9946238437217108
5.968049999999958,0.5779378646382933,0.42013829675094044,-0.995055707239592
5.968099999999958,0.5630636356275422,0.4370347481774042,-0.997918423179081
5.968149999999958,0.5492182829070915,0.448755152368256,-0.9992669849770719
5.968199999999958,0.5330643693484749,0.4596590515783291,-0.9961348422155417
5.968249999999958,0.5204912862329639,0.47689460888953683,-0.9974863153091454
5.9682999999999575,0.5101744722489576,0.489230706602701,-1.0013890345024012
5.968349999999957,0.4934904310840117,0.501631384972185,-0.9993514048634793
5.968399999999957,0.48096114665210543,0.5146494736779387,-0.999701394656966
5.968449999999957,0.466509193414073,0.5359899488669287,-0.9994568941105924
5.968499999999957,0.4508968695479488,0.544393752551931,-0.9963186351136566
5.968549999999957,0.4394684937495791,0.5575092897106279,-0.997966652676124
5.968599999999957,0.42415451257016484,0.5694733989722525,-0.9965418172310033
5.968649999999957,0.41014084462863626,0.5827598472187963,-0.9972272452258061
5.968699999999957,0.40009193757265155,0.598282297326115,-0.9913459530849374
5.9687499999999565,0.3819122564592079,0.6051657298639648,-0.9922508129703271
5.968799999999956,0.3702902696607,0.6215486996273315,-0.9895034670021398
5.968849999999956,0.35539680690170894,0.6339286781446677,-0.9868937378312922
5.968899999999956,0.34032308135090883,0.6456604533234638,-0.9823697327749362
5.968949999999956,0.3228579609954925,0.6606144234338992,-0.9831173736547115
5.968999999999956,0.3056760696586203,0.6706729930471109,-0.9776522086433506
5.969049999999956,0.2942660390315622,0.6815901346508846,-0.9709838962898585
5.969099999999956,0.27610336671048136,0.6920732463888779,-0.9698686849834548
