time_s,Ia_pu,Ib_pu,Ic_pu
5.984899999999989,1.046118853892082,-0.5603309639181163,-0.5125570360395237
5.984999999999989,1.0483129551895198,-0.5142173998996451,-0.5212616061100892
5.9850999999999885,1.0506285271430684,-0.5014753520341398,-0.5450729110590036
5.985199999999988,1.032651510081173,-0.45714314546866464,-0.5910557228266259
5.985299999999988,1.039622073053176,-0.4490853775089052,-0.6089900850660691
5.985399999999988,1.03540775918728,-0.40474298840314415,-0.6431818987374944
5.985499999999988,1.0301457728405305,-0.37554710691518406,-0.6676302504393548
5.985599999999987,1.0282057157073192,-0.35325711661120673,-0.6808904361043584
5.985699999999987,1.0365464874900532,-0.3126993059923434,-0.711153717294904
5.985799999999987,1.0108351955188115,-0.2719161356973791,-0.7199797979423328
5.985899999999987,1.0176431883611687,-0.25146187253371066,-0.7601175077674944
5.985999999999986,0.987497524947433,-0.22949183554736854,-0.7699562350794618
5.986099999999986,0.9882461714420239,-0.18307903567347666,-0.7982060784813949
5.986199999999986,0.981072561425312,-0.15710133803338783,-0.8130066793912494
5.986299999999986,0.9721733103635829,-0.1195815607888703,-0.8426944354638929
5.9863999999999855,0.9597503246433915,-0.08452233074751436,-0.8586110333744262
5.986499999999985,0.9458543816439778,-0.06464721842570359,-0.8775773340120965
5.986599999999985,0.9210513194140328,-0.031195701653454797,-0.9011018241411943
5.986699999999985,0.9033886363125329,0.01816023029839826,-0.9061695270999618
5.986799999999985,0.8961463172536916,0.04252587526500717,-0.9225735777220291
5.986899999999984,0.8689403340552373,0.05841831790739855,-0.9385501067477388
5.986999999999984,0.840498421487681,0.11726970669630776,-0.9456909373136692
5.987099999999984,0.8209728985390962,0.14505674234635224,-0.9601929223852192
5.987199999999984,0.8011819536958551,0.16889485252017236,-0.9876469794175562
5.987299999999983,0.7902389573871498,0.19565061402340492,-0.993527363641729
5.987399999999983,0.7644131575050132,0.2443115696015111,-1.0123175851009585
5.987499999999983,0.7451575759577099,0.2717263752080615,-1.0168637021978209
5.987599999999983,0.7119791283566115,0.3191668933457907,-1.030433155310422
5.9876999999999825,0.6918822530469606,0.3345052604715392,-1.0200876939543704
5.987799999999982,0.6703314535870734,0.3651338160072861,-1.0363547125255734
5.987899999999982,0.6370953861640546,0.3914151548546149,-1.0460117133774955
5.987999999999982,0.6170244907471115,0.4298034560964907,-1.038503267626458
5.9880999999999815,0.5814491711130593,0.4585503678373695,-1.0679880924717111
5.988199999999981,0.5567978294507445,0.49355876242913616,-1.0681076668722747
5.988299999999981,0.5291912498796338,0.5090300244298376,-1.0458240521035183
5.988399999999981,0.4948021424366274,0.5389726018419575,-1.0507584682746813
5.988499999999981,0.4799600667180746,0.5674124235328198,-1.0471831789508743
5.98859999999998,0.4435641995053958,0.6058268219107464,-1.056677508961114
5.98869999999998,0.4182212025462243,0.6391390786550337,-1.0421113091439673
5.98879999999998,0.3923037682924493,0.6504614600381239,-1.020780859632622
5.98889999999998,0.36189231313314013,0.6769776297438846,-1.0241665439493306
5.9889999999999795,0.3330269929491905,0.7083358224401562,-1.0224612604333299
5.989099999999979,0.29582379597445946,0.7284552590614095,-1.0195324066849396
5.989199999999979,0.2616671440364346,0.7617418918374704,-1.0105481289514895
5.989299999999979,0.23241068402752205,0.7588857493873794,-1.014987901816325
5.9893999999999785,0.1871260374949605,0.792105500698834,-0.9856597327397604
5.989499999999978,0.15624331461686278,0.813307954950362,-0.969931556859937
5.989599999999978,0.12410035132218197,0.8208756187930761,-0.9774792108168697
5.989699999999978,0.09328738258576615,0.8506267061704782,-0.9575376214261523
5.989799999999978,0.0708313564934642,0.8689491709811055,-0.9480539481460981
5.989899999999977,0.026610037562479653,0.8916510633618296,-0.9322188612644565
5.989999999999977,-0.0030253004244905055,0.9182304011033072,-0.908898820962649
5.990099999999977,-0.023460043607439952,0.9225355664896697,-0.9099351178455078
5.990199999999977,-0.07048327443259522,0.9305477213196596,-0.871356256409075
5.990299999999976,-0.0953652326433472,0.9517906499519784,-0.8523049731744532
5.990399999999976,-0.1421508896457183,0.9732676451653987,-0.8414472876054043
5.990499999999976,-0.16946371484395453,0.9688877511936032,-0.8394129537113264
5.990599999999976,-0.20822488939084519,0.9804362570308506,-0.8066904900920394
5.9906999999999755,-0.23576069430709934,1.0024227103723768,-0.7670367522498074
5.990799999999975,-0.25833106541845324,1.0056192572065135,-0.7763494168689153
5.990899999999975,-0.31043024322161195,1.0211998529259767,-0.7332015383702205
5.990999999999975,-0.3242285229150269,1.0237097384567475,-0.7152632108883235
5.991099999999975,-0.35641817889244287,1.0363734500894515,-0.67393925716531
5.991199999999974,-0.39321099465320136,1.0285283100009517,-0.6595330956125818
5.991299999999974,-0.42968971241815074,1.0418287622487343,-0.6239204509792126
5.991399999999974,-0.44674238215215645,1.0443808200179892,-0.5949767248006899
5.991499999999974,-0.48030022853134596,1.039459621958938,-0.5565554421952549
5.991599999999973,-0.5025074498977511,1.0387343922759689,-0.5440793971881248
5.991699999999973,-0.5320703358548725,1.0576767536272857,-0.5101922528353623
5.991799999999973,-0.5468880290803237,1.0491872270559508,-0.4954254062072068
5.991899999999973,-0.5886594236491846,1.0424449269410587,-0.44402637773474174
5.9919999999999725,-0.621558268775626,1.0472827847073607,-0.42935331995728127
5.992099999999972,-0.6381359533903581,1.0532916312134502,-0.39723661162210655
5.992199999999972,-0.6635667569519557,1.0210183949678946,-0.3622101732499845
5.992299999999972,-0.6797404349050378,1.0210751469113346,-0.3436468264585299
5.9923999999999715,-0.7087162595488339,1.0182520681859561,-0.2982759148670165
5.992499999999971,-0.7367787246410749,1.0287399756646753,-0.2611918400583655
5.992599999999971,-0.7515673284760762,1.009589475454933,-0.23528163585726317
5.992699999999971,-0.7957717758589947,1.002650320118067,-0.21889643623960578
5.992799999999971,-0.8136555842359021,0.975526134551386,-0.17559632548147833
5.99289999999997,-0.8374518037727634,0.9628313937990258,-0.13694155309476178
5.99299999999997,-0.8538223904904209,0.9615691722852872,-0.1260148645456845
5.99309999999997,-0.8814842578259541,0.9437647389613515,-0.0875344007670989
5.99319999999997,-0.8842013026207867,0.9321654803248142,-0.03969527601639392
5.993299999999969,-0.908865232222773,0.909964811456783,-0.012142932155373877
5.993399999999969,-0.935607570340665,0.8966385170419855,0.021566207581066855
5.993499999999969,-0.9476322364051666,0.8779182956651772,0.06587795914365836
5.993599999999969,-0.9515524012190889,0.8644367017952244,0.08761805080311649
5.9936999999999685,-0.9607785191637154,0.8455732404696321,0.1221059373480143
5.993799999999968,-0.963796689765619,0.8064139275231812,0.17156791747776085
5.993899999999968,-0.9676143519490483,0.7810072373517322,0.18122809658190092
5.993999999999968,-0.9976452076498499,0.7859648889301707,0.20957307223006522
5.994099999999968,-1.0178132664808914,0.7657614486939613,0.25229391007045154
5.994199999999967,-1.034818214686889,0.7257319981319769,0.28512821461229226
5.994299999999967,-1.0224452652985736,0.6959667279584113,0.3099047517591451
5.994399999999967,-1.03691038247721,0.6878786723142849,0.3380455624572863
5.994499999999967,-1.0385796537059344,0.6700490784203514,0.3965810643878719
5.994599999999966,-1.0440675148125427,0.6517595227525265,0.4120558094865274
5.994699999999966,-1.0433057698742103,0.6155362315950008,0.4343971688615443
5.994799999999966,-1.0357809147929535,0.5817067013518775,0.47781368876225033
5.994899999999966,-1.0443218327964157,0.550062207356092,0.49920880893790637
5.9949999999999655,-1.0472690786963095,0.5290916103431813,0.5269769484197662
5.995099999999965,-1.0538634513591647,0.49768785253951187,0.561705435284875
5.995199999999965,-1.0577062201980523,0.4623657031188394,0.5743453767600156
5.995299999999965,-1.0460699060572287,0.4566454971407442,0.6142268686313503
5.9953999999999645,-1.039601000828987,0.42372240896146224,0.6526824050172507
5.995499999999964,-1.0211133563188677,0.3871906985013979,0.6663317938899864
5.995599999999964,-1.0293646575466033,0.33893793545335615,0.6840766968993339
5.995699999999964,-1.016725040913487,0.3209586295114337,0.7067885689512126
5.995799999999964,-1.0217562092344048,0.2867332976756975,0.7306142624856665
5.995899999999963,-1.0193765116577558,0.2524119039007816,0.7542279465082956
5.995999999999963,-1.0086814172204508,0.2259534564981304,0.7749284734721612
5.996099999999963,-0.99672706020069,0.18802150221233316,0.8063158773087765
5.996199999999963,-0.962742779047754,0.1558020671732667,0.8055072306388019
5.996299999999962,-0.9740546251495336,0.12193808355431215,0.8460131746039738
5.996399999999962,-0.9473525983784532,0.08659595986180657,0.8551770704684516
5.996499999999962,-0.9467310211906349,0.03673311166759309,0.8796689252590033
5.996599999999962,-0.9163885358928442,0.018939403565868294,0.8853974639367215
5.9966999999999615,-0.9040078429290715,-0.018753231277330445,0.9220952279074833
5.996799999999961,-0.890535613389215,-0.05694635248787352,0.9377406494442786
5.996899999999961,-0.8707968688679213,-0.06548173967998684,0.950975268509422
5.996999999999961,-0.8559422136425786,-0.09715899166882108,0.9458686243353097
5.997099999999961,-0.8264706186442307,-0.13200401949429572,0.9784206493605012
5.99719999999996,-0.8121774398317546,-0.172564143770163,0.9878862625969329
5.99729999999996,-0.796066517550193,-0.19538025473682916,0.9836696122094668
5.99739999999996,-0.773497252216495,-0.23752868097878702,1.0071344005143101
5.99749999999996,-0.7382529897890281,-0.2673091920050328,1.0199668206368495
5.997599999999959,-0.7027644194817928,-0.3088538460406832,1.0300837619061738
5.997699999999959,-0.6893340026156588,-0.32796782123845525,1.0344663473614428
5.997799999999959,-0.6662758370502273,-0.3615491034425378,1.0415941490617742
5.997899999999959,-0.637283549371117,-0.4031717952229457,1.0560563714896496
5.9979999999999585,-0.6029222749192216,-0.42367882604625606,1.0578604874798445
5.998099999999958,-0.5849895186370019,-0.45418752273113644,1.027686729562623
5.998199999999958,-0.5629896780763526,-0.4691644730204282,1.0494553376744686
5.998299999999958,-0.523394843357663,-0.506046901143892,1.0508735531250102
5.9983999999999575,-0.5009388081002684,-0.5423642981059433,1.0372254272781545
5.998499999999957,-0.4637782389425391,-0.5692549504149836,1.049940213819432
5.998599999999957,-0.4458535427360646,-0.5991467091098918,1.0560564023147085
5.998699999999957,-0.4279170018571044,-0.6287753950045923,1.0332328965815263
5.998799999999957,-0.39940306862221525,-0.662791601556158,1.0395001424266634
5.998899999999956,-0.34511264027420496,-0.681584234580993,1.0234335530908587
5.998999999999956,-0.3139145863184091,-0.7117919906965207,1.0184436166067736
5.999099999999956,-0.2980478335639482,-0.7404238753673816,1.0278391244793372
5.999199999999956,-0.268119029109133,-0.7500356880906636,1.003051083577703
5.9992999999999554,-0.22135687538419227,-0.7737698504277744,1.0016520186170559
5.999399999999955,-0.20948107843042296,-0.8130128011602444,0.9727511111810666
5.999499999999955,-0.17497803055542796,-0.8205487627173697,0.991593962221555
5.999599999999955,-0.12953533387110577,-0.831472855800541,0.9696954757727468
5.9996999999999545,-0.10442219819711243,-0.8498620238100546,0.9507862875494717
5.999799999999954,-0.06767413762114324,-0.8680637251608121,0.9433986031713898
5.999899999999954,-0.03516141320128823,-0.8929485949390038,0.9132174962777589
5.999999999999954,0.002700596374833398,-0.9160870365902143,0.9187869199148094
6.000099999999954,0.04511372487251333,-1.1682988992942493,1.1320111147404808
6.000199999999953,0.0683578419116118,-1.1602789021763054,1.2298098116010134
6.000299999999953,0.1064168675296353,-1.0727289817830417,1.0134566533332645
6.000399999999953,0.1182805713897902,-0.9475757042395474,0.7929630811177955
6.000499999999953,0.16743046715804202,-0.9111320330760567,0.7974175271511952
6.000599999999952,0.1938788707817673,-1.0701966963651317,0.716924032776798
6.000699999999952,0.22329792520914896,-0.9505535059896804,0.7451226383979129
6.000799999999952,0.2580283115754251,-0.9258240218312672,0.6624563440900716
6.000899999999952,0.29393869230331415,-0.9205416546660427,0.6034578648157047
6.0009999999999515,0.3350311323951975,-0.9392017682057708,0.6762453791183827
6.001099999999951,0.34770892196225495,-1.1273764662423396,0.661817148511507
6.001199999999951,0.3887028469413407,-1.118467530803173,0.6567505631965928
6.001299999999951,0.41424789410943685,-1.033159477407246,0.661465261516126
6.0013999999999506,0.4446980334521422,-1.1290066403512757,0.5735088690001294
6.00149999999995,0.48408634945455525,-1.2084734975963747,0.8145362772956095
6.00159999999995,0.5086737830780051,-1.2298415891967358,0.6156194811384536
6.00169999999995,0.5429443378720804,-1.0401942501804322,0.5161560818844063
6.00179999999995,0.5584662147704692,-0.8799377772337328,0.376833406731587
6.001899999999949,0.5811770377297143,-0.8637950732129307,0.23316866084742865
6.001999999999949,0.6115794182933851,-0.9409911871174383,0.22283753615022978
6.002099999999949,0.6415101327940577,-1.0648427697661575,0.29436420778236166
6.002199999999949,0.666739317285347,-1.0246582262961423,0.40812613954393784
6.0022999999999485,0.6819388309231948,-1.0643383975968284,0.3418183337191046
6.002399999999948,0.7161210677633971,-1.1358142157852549,0.48008623190610045
6.002499999999948,0.7414595197497449,-1.175810889982482,0.41116824221627174
6.002599999999948,0.7834135439006146,-1.0404694696825816,0.27004333480541454
6.0026999999999475,0.8012764283093368,-0.9258147541694826,0.14340995695801884
6.002799999999947,0.8017116251642732,-0.8465420276516924,0.05509496510039316
6.002899999999947,0.827740129344155,-0.9842932529160409,0.13321706831674132
6.002999999999947,0.8389963760457195,-0.9663335911480018,0.13672535260871252
6.003099999999947,0.8657451125292545,-0.8942317374392742,0.0031665268081027542
6.003199999999946,0.8918073502197086,-0.8768199475526649,-0.04070215952379807
6.003299999999946,0.9167342796090157,-0.8887634899523756,-0.09182103255312593
6.003399999999946,0.9180084492788773,-0.8842502505938393,0.014788225347285796
6.003499999999946,0.9342744322314047,-0.9150318054443121,-0.03338602674208913
6.003599999999945,0.936882199757486,-0.9195785980039478,0.027772296379012698
6.003699999999945,0.9661822043394833,-0.8798472881199985,-0.07320115106951933
6.003799999999945,0.9712712216015136,-0.8721348387345703,-0.11830702814096929
6.003899999999945,0.9866897362556796,-0.81078017230088,-0.13647573230187038
6.0039999999999445,0.993945596888485,-0.7688946097047556,-0.2599087837238956
6.004099999999944,1.0091428610846402,-0.6724707739843994,-0.39164610740825667
6.004199999999944,1.0037000173084512,-0.5944569305374816,-0.43774123751543886
6.004299999999944,1.012850595032703,-0.6232541599451114,-0.4110087769803724
6.004399999999944,1.047440830609693,-0.7405849926286788,-0.3722495973924395
6.004499999999943,1.0249574149732754,-0.7569466355337704,-0.303755219983947
6.004599999999943,1.0303964557916145,-0.7174985185221974,-0.3573298537298009
6.004699999999943,1.0568747510088423,-0.6445829864706772,-0.39614833705719354
6.004799999999943,1.067549293992776,-0.6444019578399849,-0.45527427193421544
6.004899999999942,1.0362056883051773,-0.5734955222535525,-0.5032762992593891
6.004999999999942,1.0430540083456958,-0.5018669442949069,-0.5120403579068296
6.005099999999942,1.0483106657442751,-0.4718461507943429,-0.6044463595773273
6.005199999999942,1.0581383377960492,-0.4220547517858845,-0.6241724253005475
6.0052999999999415,1.0342845861577967,-0.43851465259085703,-0.6556542221881202
6.005399999999941,1.0372085176556867,-0.3975974644523834,-0.6344815976496356
6.005499999999941,1.041475496236999,-0.3505690662997214,-0.6820915285865712
6.005599999999941,1.0338849823153353,-0.322171505304503,-0.725695476521346
6.0056999999999405,1.0215777084332647,-0.30740612320398514,-0.7020192380969401
6.00579999999994,1.0166912607316312,-0.32366489703691015,-0.6879584774522425
6.00589999999994,0.9988977950613758,-0.30447467976886544,-0.6788589153647965
6.00599999999994,0.9990550931729585,-0.2916552973462152,-0.7256939031436738
6.00609999999994,0.9887941517667501,-0.19090361177503878,-0.7945135291756972
6.006199999999939,0.9816278960269172,-0.14652544876199347,-0.8596949738486612
6.006299999999939,0.9630409139681212,-0.059913693457313046,-0.8810452731223836
6.006399999999939,0.9578328201918993,-0.024670523547138,-0.9124616572611599
6.006499999999939,0.9476093303119483,0.012976760843018804,-0.9493458246105383
6.006599999999938,0.9250845546208911,-0.001966863138927716,-0.9272425376438627
6.006699999999938,0.9099015019290634,-0.018008694642179864,-0.8882656910004587
6.006799999999938,0.8897077529927562,-0.008520368866918641,-0.8703275742561275
6.006899999999938,0.8704714438079763,0.025407938585588583,-0.9061258798778321
6.0069999999999375,0.8449314478154266,0.10443975958220784,-0.9331813898542864
6.007099999999937,0.8325711503542982,0.15689891906601958,-0.9789842540768718
6.007199999999937,0.8077592792068738,0.18292166060426024,-0.9994431388020787
6.007299999999937,0.8030070179168283,0.20311515543459485,-1.0177386185414559
6.007399999999937,0.7758605908472359,0.21993373142522643,-1.0024709380314338
6.007499999999936,0.7427204655568994,0.2627322099620554,-1.0588749803397355
6.007599999999936,0.7092926918612906,0.29760036784361577,-1.0213436873975972
6.007699999999936,0.681714643754276,0.34218732877393254,-1.0709919005172208
6.007799999999936,0.6748558740720716,0.379995482166183,-1.039631135125197
6.007899999999935,0.6416721522952348,0.4097723663308743,-1.0171913509141852
6.007999999999935,0.6172114360862332,0.4045492519975971,-1.0347502178338879
6.008099999999935,0.5727878907584433,0.4426952235674076,-1.0142776872753845
6.008199999999935,0.567121768088571,0.44739223258179606,-1.008210660314709
6.0082999999999345,0.5358805157503723,0.47220940844058873,-1.0171604783098598
6.008399999999934,0.49548541413926045,0.5434715070896035,-1.0577376730729953
6.008499999999934,0.4722920884256317,0.5920438951878838,-1.1059804343666029
6.008599999999934,0.4494291558755216,0.6494897752488868,-1.08592334757182
6.0086999999999335,0.418540983997121,0.6359752818814213,-1.0764881418383272
6.008799999999933,0.38612042554886317,0.6421929559594374,-1.0482004702963783
6.008899999999933,0.35749215759468694,0.6490934596441791,-1.0305086725241002
6.008999999999933,0.325688093066292,0.6855089498219454,-1.0185498482666842
6.009099999999933,0.297832179961886,0.7045030630525483,-0.9782834070856049
6.009199999999932,0.2768254663314775,0.7191130740933545,-0.9779454222204015
6.009299999999932,0.21251516220226913,0.7638172401088903,-0.9991742224155691
6.009399999999932,0.19872991086568056,0.795006727656477,-1.000790453718716
6.009499999999932,0.16923231378252732,0.8419509725333731,-1.0036239070466935
6.009599999999931,0.1370499001539573,0.8340368692287708,-0.9643762160654693
6.009699999999931,0.09829004057156075,0.839476964090356,-0.9579467170482697
6.009799999999931,0.053579388435491676,0.8899526512120958,-0.9416874837109124
6.009899999999931,0.03647783389076851,0.8928494260465689,-0.9549664770490294
6.0099999999999305,0.013818801736851028,0.915440203501394,-0.9112139841449489
6.01009999999993,-0.04612476121336209,0.9253164771621754,-0.898256727878984
6.01019999999993,-0.06072253853887465,0.9376146911560513,-0.8656692460930291
6.01029999999993,-0.10389355896050823,0.9649524951328352,-0.8556934941775296
6.01039999999993,-0.13517254295682674,0.9598965966258424,-0.8411323373304539
6.010499999999929,-0.17624340245134484,0.9931778070814178,-0.8155775301123358
6.010599999999929,-0.2033003623152743,0.9859174045034672,-0.8155766798725544
6.010699999999929,-0.22264807292735667,0.9877381871338582,-0.777245036450101
6.010799999999929,-0.26039228856746627,1.0079509027761266,-0.7381453492114322
6.010899999999928,-0.2827531869782622,1.0074100137939377,-0.7293625790326586
6.010999999999928,-0.31828461693725624,1.0178048660051833,-0.7052798993188396
6.011099999999928,-0.3548073702655751,1.0339364073018409,-0.6759907925528469
6.011199999999928,-0.37450631878441704,1.0412535916198822,-0.6469673420612714
6.0112999999999275,-0.41460930429948756,1.036948097850853,-0.6431318167008956
6.011399999999927,-0.4406955127860479,1.0539655812915827,-0.612959020021339
6.011499999999927,-0.4784368544738846,1.0584468114147336,-0.569562918597645
6.011599999999927,-0.5038364930486876,1.062732629910722,-0.5481748741473726
6.0116999999999265,-0.537824543592631,1.0564260686019147,-0.5027044057082551
6.011799999999926,-0.5517855887214936,1.0629022758107398,-0.4860663575071111
6.011899999999926,-0.5961710076018722,1.0355767817713564,-0.4690259321407826
6.011999999999926,-0.607111486083057,1.0455089638151922,-0.4334133605215685
6.012099999999926,-0.6410953669179975,1.0373314383061063,-0.4147479864806557
6.012199999999925,-0.6559567536641493,1.040218104622492,-0.3639051952037451
6.012299999999925,-0.6846069835854938,1.0284766626801511,-0.33265082472829
6.012399999999925,-0.7008319802436013,1.024305896989235,-0.30350177679113216
6.012499999999925,-0.7337874955740511,1.0321079437767962,-0.2603005379440179
6.0125999999999244,-0.7758500736402368,1.0059710212249853,-0.22803694776765893
6.012699999999924,-0.7867972967970983,0.9998221207371594,-0.20754836312764546
6.012799999999924,-0.8179136295045013,0.9827892672707436,-0.19168340048133622
6.012899999999924,-0.8341854349706616,0.9723933871110355,-0.13793953168941123
6.0129999999999235,-0.8386140845895759,0.9580347960016085,-0.10654807260471627
6.013099999999923,-0.8653704981493737,0.9468851368486605,-0.07646114011021536
6.013199999999923,-0.8948739536154331,0.9370980300656675,-0.03885578686957043
6.013299999999923,-0.9151971895693641,0.9246453313728972,-0.023622320415949635
6.013399999999923,-0.9235788632339956,0.8968903278938237,0.03434047799814767
6.013499999999922,-0.9492400849434356,0.8813697180827496,0.0433265786420816
6.013599999999922,-0.9594296342112719,0.8490076466179038,0.08986341197716154
6.013699999999922,-0.9649874559284031,0.8384141602839027,0.10334405169368954
6.013799999999922,-0.9705280406047767,0.8268952192068394,0.14243983574628177
6.013899999999921,-0.9860551598943188,0.8059131349115556,0.1950694822048606
6.013999999999921,-1.0192907991803726,0.7796438036213857,0.21386893573947274
6.014099999999921,-1.0074620276844357,0.763350799634789,0.2555909197100676
6.014199999999921,-1.0171855758517165,0.7378231159707341,0.2835119294715631
6.0142999999999205,-1.021275834711363,0.72044786128788,0.313278809631473
6.01439999999992,-1.0174771762589963,0.6894012670132578,0.3572155411981194
6.01449999999992,-1.0517627018368698,0.6597567860966906,0.37620903839906134
6.01459999999992,-1.043899567819962,0.6400654966405783,0.39519515684827244
6.0146999999999196,-1.0374521921993218,0.587961096023783,0.4338295311627652
6.014799999999919,-1.0569615118340823,0.587743520828416,0.4748957801595351
6.014899999999919,-1.0337706289511517,0.5280199497401712,0.5032460429875113
6.014999999999919,-1.0430531470983948,0.5152122927640315,0.5164635339749665
6.015099999999919,-1.0388055494502022,0.5036961189916972,0.5514125121413779
6.015199999999918,-1.0488763059333779,0.4743064810766855,0.5800266640996807
6.015299999999918,-1.0356693332661009,0.4309560217068836,0.6084820942348778
6.015399999999918,-1.0306229679761296,0.4037442454242767,0.6263714578347122
6.015499999999918,-1.0333937714684374,0.3890666369565194,0.6575754037159263
6.0155999999999175,-1.0285316465792662,0.3424324975980967,0.6812575098363395
6.015699999999917,-1.022424211090345,0.33206183743129186,0.7170176772618807
6.015799999999917,-1.0246686065674089,0.2816009275894455,0.7403699527498199
6.015899999999917,-1.0110771909722345,0.25213582833743675,0.7550931642577531
6.0159999999999165,-1.0021806633866068,0.22889112956506916,0.7748146073573549
6.016099999999916,-0.9878581007744924,0.18398675001431747,0.8001047802668829
6.016199999999916,-0.971771942937388,0.14186320145264147,0.8128403025955222
6.016299999999916,-0.9759518203775281,0.11596501368909552,0.8299425175343284
6.016399999999916,-0.9550605842573902,0.08358474272354324,0.850692792989479
6.016499999999915,-0.9276559593916772,0.04008406750291209,0.8715748376532714
6.016599999999915,-0.9297898258338618,0.01622377839100482,0.885105576811912
6.016699999999915,-0.9136654508042612,-0.020241232343446523,0.9127626558374481
6.016799999999915,-0.8876640606817997,-0.03931276275426461,0.9336132951457844
6.016899999999914,-0.86371568714391,-0.0786593776260039,0.930601757890022
6.016999999999914,-0.8506125036440433,-0.11325332037425961,0.9581876922247715
6.017099999999914,-0.8194075115423792,-0.1437272397268896,0.9700281944236515
6.017199999999914,-0.8016832201386578,-0.17282087494308035,0.9873794913744001
6.0172999999999135,-0.7795271109154405,-0.20125074209231839,0.9964082720364315
6.017399999999913,-0.7588408196221673,-0.24562280423840566,0.995699985340254
6.017499999999913,-0.721012468339147,-0.2772642712666949,1.006951430329475
6.017599999999913,-0.7170384430553796,-0.2912686413393382,1.025870548316554
6.017699999999913,-0.706642113872396,-0.3344424466377201,1.0412785037806525
6.017799999999912,-0.6524926955610522,-0.3733669275964163,1.0215507987560484
6.017899999999912,-0.6432317539476444,-0.38920007659899875,1.0470332929879993
6.017999999999912,-0.6125072453103847,-0.4195622906893557,1.0575691922413875
6.018099999999912,-0.5762681731814756,-0.46579540826434973,1.0493989621823236
6.018199999999911,-0.572520336570798,-0.4817091086160394,1.056396466081017
6.018299999999911,-0.5422583307638226,-0.5073159430189011,1.0465662086983591
6.018399999999911,-0.5171790831179396,-0.5394607699915542,1.0502872862664576
