trip,DP,D_v,ifdi
False,-0.01479100314503845,31.10697781494007,0.24679472673773942
True,0.022371467978684004,22.586926172711443,1.807575517527855
False,0.021380755385329523,35.02183721964465,0.3976995570329151
False,-0.014297447781633409,25.651932051000202,0.9487461450168352
False,-0.02459393832525433,34.46731119427622,0.9943116654075423
False,-0.013699252446372125,38.503821652698825,0.432727028512381
False,0.01436592107003,24.163081071706856,0.9083067348221544
False,0.01619560349377868,30.666981822348056,0.9079594517512601
False,0.028857574731564736,35.63977333132378,0.6117664400724941
False,0.02651010478206462,39.14314954559011,0.4585872336760437
True,0.020300504084737762,35.02922670908012,1.1883807067185939
True,0.025575738641268594,27.94908992666901,1.8846045192409413
False,0.01705729527462876,17.981658482282608,0.7365144065478163
True,0.029105769025930345,32.91525010796557,1.454849360065735
False,0.017811596167325146,35.73894508031201,0.37542860948949514
False,-0.01830799330725083,37.250808607461735,0.3757674625208618
False,-0.01105910632284785,30.672433605471113,0.0006754418232622372
True,0.018451234242263213,15.476260755203267,1.7042528440317777
False,0.01868696669149657,33.723579239957346,0.001196842088582983
False,0.02297091315222509,30.675028763815867,0.6015481727082751
False,0.010615219439276407,34.19079147859698,0.6285475840142044
True,0.027315106870554315,18.877932309947084,2.126401780177719
False,-0.020235262758391524,36.412070321851985,0.6016242368438892
True,-0.028767337120237976,20.921768668974515,1.6636388027826312
True,0.01892187748869233,20.822793268253648,1.762305704572393
True,0.021221543795717175,22.050045645100784,2.121656354357195
False,-0.013837298263517707,38.524647621628155,0.5763207479895475
False,-0.016004659311703716,36.55918764336052,0.3499390263888979
True,0.011304003300415486,30.472219743888008,1.154647046597082
True,0.024011107501948372,34.55279198708914,1.1541493138301282
False,0.010398694791243617,18.02149808442376,0.7297846963504878
True,0.020835130327870342,24.52720916092577,1.6735574168638945
False,0.012962739236217782,38.23611644905215,0.28937583913621334
True,-0.028983128760969097,27.89399832955222,1.5314790121991184
False,0.0231438311714623,38.374861208850376,1.0660266967644203
True,0.018852329429638482,16.82117002265413,1.3885725814542804
True,0.02303314594760298,20.076179070671756,1.7461678337062378
False,-0.017074842983562346,35.76820060981301,0.19905412574121353
False,-0.012701754333850214,28.7026286307415,0.8351983129797361
False,0.013492044911829117,38.41166921505926,0.6507814978743306
False,0.014798655160336831,26.06013315538911,0.8596335770327334
True,-0.024655522203273248,30.35136449204014,1.6109596563055706
True,-0.02891717795282092,29.168393994056636,1.2323122375560376
True,0.029241527790745507,26.507190841172363,1.3682490040739683
False,-0.016897367948439893,28.236099782196753,0.6697243828827987
False,0.02576661984974398,32.63894702915812,0.8908696482222953
True,-0.027440309691094768,17.601178720234426,2.4121630299602064
False,0.017726142033701316,35.45502739999728,0.42039587259020084
False,0.02322079331076603,34.77372892451757,0.353176550928993
True,-0.017950251076898446,15.401835580531642,1.5735011415007398
False,-0.012423455502173303,26.433700385832154,1.0823610059873185
False,-0.021768031291800584,25.385101345680656,0.8715662014929669
False,-0.0110995473670855,18.31820685112623,0.5531945189670029
False,0.015104124147066376,33.91919760353503,0.8556562173620431
True,-0.02029343611616395,19.162691980024903,1.167085010843881
False,0.012630512115014831,27.3666399198921,0.25250223790105325
False,-0.013903412194917414,30.02975283513993,0.44726622365969776
True,-0.02491950835684352,15.554498233581327,1.8076094938634708
True,-0.019340087077486863,20.404174912793653,1.3969979598332183
False,-0.016036001635499987,26.305244817716268,0.8383771568859015
False,-0.016692635477782658,24.034735389627578,0.7208106370545636
True,0.025043017814800193,28.72963279308069,1.4921640303442358
True,0.027547435059318795,20.07490295603725,1.835134858090721
True,0.019090620719774236,21.149112036820263,1.189528753086871
False,-0.028773253060001024,24.572579352203356,0.9010143160303328
False,0.015263763119462741,25.839857475606657,0.7487170464906161
True,0.026367746649554,22.010748433176612,2.1738639453494266
False,0.011926793390466803,27.649763467619998,0.6837583117437183
False,0.012009359148105133,32.90275146380702,0.41743560155567294
False,0.013810733002192868,35.01676347540937,0.6962021723313454
True,-0.02307264994317454,20.920417487377435,1.5543864978850257
False,0.026895493194165614,32.21081637201036,1.1118063015942052
False,-0.015012285636675598,38.12821859210168,0.49298830338156824
False,0.02409092390104854,38.880212146339595,1.0623643459483527
False,-0.014971131075742706,29.013532216246332,1.1182347426933055
True,0.028723296080254104,22.693954373113147,1.5966550393138113
False,-0.02703290069412348,39.85882084138106,0.9898254605470503
False,0.025748991823218062,33.96355165057197,1.0394385980257557
False,-0.014705241545462237,25.230349531144974,0.8572791011895515
True,-0.027741336188604297,31.220121880711737,1.6487958259626083
False,0.013107140591261352,18.13742095097779,1.0769128523168998
True,-0.020266853365404083,30.877748313616983,1.2768853381475218
False,0.019503928333315868,34.077834235440164,0.19348337020154852
False,-0.014165222677286102,32.0634143708431,0.3573438661305904
True,-0.02468519190167284,19.242794810571375,1.6961803026797242
False,-0.017593928360520233,19.47046529988383,1.1220621702362474
True,-0.018983224275488743,20.375782545730075,1.2226055242382923
True,0.029696433766881296,29.789548380256377,1.3851750039411672
True,-0.023345227270011693,26.821466136419225,1.791247993032135
True,-0.02259479541411348,16.60752794599918,2.4654777908256937
False,-0.01962424491630005,36.48445503125588,0.6470170691501115
False,-0.02594833631522342,39.60135751828806,1.086545389474648
True,-0.02613477513773936,15.468989954517149,1.6674536163381726
False,0.01487964019528705,30.04963602100272,0.5600465969713775
True,0.01791174931416254,18.99535898644646,1.3163205914308416
True,-0.02674749938470703,20.566429199961423,1.6303706945854155
False,-0.016140932071675527,28.180347715409923,0.8374811730209087
False,-0.014916487344766935,34.0508280985625,0.5338091426334539
True,-0.023304698165634075,15.344128659384904,1.9933562902519382
True,-0.02257599646170356,15.887994502233974,1.792567389450573
False,-0.016492601846655734,21.92016209368819,0.49392179748177456
False,-0.01610419460596463,32.72626163673198,1.130469833336974
False,0.021625487510389983,32.319608541736756,0.5714434700394186
True,-0.02917280125863681,25.936741965570498,2.112832649891881
True,0.023316343534649484,25.788467297464422,1.389452738362204
False,0.013268439780113736,35.66109245864231,0.000347097668967389
True,-0.02015714301826267,31.496386748020996,1.2856157148406944
False,0.015902325898579907,27.23952910535646,1.0831045845514535
False,0.023213785536582585,27.712081803350998,0.5820870604892517
True,0.027244469854138094,22.818538490014333,1.6521995144554762
False,0.022578431087361024,22.01686339202657,1.000872534571911
True,-0.02188452308929057,18.592759698803448,1.41819189458777
False,-0.011778089141309993,38.16272845771101,0.20419123728216992
True,-0.01584872689336329,20.407675869265397,1.6367204359069347
False,0.01882974964366583,27.784983964659524,0.7745390850016298
False,-0.026336309417577378,34.79437609713187,0.8840613994934101
False,0.016119634692908943,35.4994573782226,0.3381801179884751
False,0.013209099535761111,37.89627878947704,0.3365424158975789
False,-0.014967270885171777,26.426062471046826,0.22896083996874644
True,0.02414718371226593,19.106641914561646,1.3998613331189667
False,-0.010697357005275122,24.00625118591899,0.6526098719411318
True,0.02808841328478772,39.037592181783,1.1967604670673377
True,0.012039593646488277,17.619870404351733,1.3828750952126065
True,0.015955691504724853,18.246128853885374,1.2163725843110562
False,0.014839454716394473,35.2705199316179,0.25997437905414333
False,0.013088390028657592,39.06865813267961,0.5324685328190375
True,0.025087652396946436,36.685015306141494,1.3546750546443131
True,-0.028983827178663046,18.705928954859964,1.9439866675771795
False,-0.015601595139933805,32.19499712793886,0.0013916344432423006
False,-0.02648063766710295,34.54792719574184,0.3958898427651869
False,0.02347841376800952,28.75648645264134,0.8855212177825497
False,0.023283554312219394,26.18338645763822,0.9943984041425865
False,-0.017609641880348942,27.14560883725229,0.539113446132976
False,-0.012426168159354774,26.028034771353152,0.6261341240741235
True,-0.02032633815574863,28.616505470169106,1.6252017486433317
True,-0.023838172930874,16.91131904423104,1.8251596843247262
False,-0.011243873602336744,34.064731352863056,0.4520973180377312
False,-0.013940788769315503,18.290144184795096,0.8510959251344765
False,-0.011376828149028195,36.37527857075345,0.5286307194004333
False,-0.014818583528004754,32.01261927186503,0.49146499752216627
True,0.0240658116389566,21.290380537899885,1.399306930424596
False,0.016053320022355818,26.612668658210772,0.8913138192136537
False,-0.019962073104151684,38.07000186550974,0.8389781141569506
False,0.017249559749069252,35.096022806093146,1.0646734423287367
False,-0.016568127498693113,17.44557230628619,0.8155823058969556
False,0.018681694574202545,33.29627129992059,1.0897402054903755
False,0.018062837205905978,35.49599616241116,0.4421591028438548
False,-0.01874345373865528,32.347036124498665,0.6615024783863079
True,-0.02368796359065261,16.716225859736106,1.757388484603972
False,0.021172789877882618,27.468426455396482,0.9464109562209747
True,0.024705458040804713,20.124817650628877,1.5185397750669052
False,-0.025875592368509254,31.728679484955926,1.0309160279994631
False,-0.016125409935882927,24.88172579868945,0.5510001017921907
False,-0.025636503706958955,36.03021173653361,1.0974653231956817
False,-0.01731498264446901,39.42211792437942,0.7075796076650448
True,-0.01596820452741425,20.32771445270089,1.1710559208970972
False,-0.011517809421211738,18.977309485876,0.5959114250344635
False,0.013593278261692859,28.765394883497216,0.9000334486266409
True,-0.025980966346065906,30.028249178603744,1.4589686835658902
True,-0.023850640895209503,29.78035332199503,1.2238092612593265
False,0.01379134442359404,30.9630604337974,0.4996059148441786
False,-0.020290472957002773,30.12750052417196,0.5564954286073893
False,0.017973210201199123,36.056578216200094,0.5849044458335667
False,-0.02408846560216737,34.456166448211846,1.0366567891808014
True,-0.018948511780886086,27.813693376332964,1.4808206974246094
False,0.023374221975024652,34.04977399660659,0.9520324254799954
False,-0.01515121452701423,34.42874922442903,0.000736551020901126
False,0.023205890325278984,30.57291162908968,0.8488668373028302
False,0.014744947986880532,20.50041077694669,0.8463615163429185
False,-0.028572096906829263,35.493432385868076,1.1090276872083655
True,-0.026592316198493844,31.325954438282277,1.433565410135683
False,0.01866768406617099,30.868374273680658,0.7244630483502131
False,-0.014838457204692934,39.29133998566927,0.5463407877528798
True,0.029245108900951965,24.459997906851115,1.7708088181745123
False,0.017299529524897557,28.079892776571036,0.734642773444153
False,0.029592060516797428,32.11653968891335,1.095024793829048
False,-0.01813847828468352,30.743103424173285,0.9335232996719224
True,-0.02139491680846293,15.968834049948436,1.72831900925173
True,-0.026294040103273242,17.384363229373406,2.3085542607124054
True,-0.021378317250549346,23.427379240243127,1.3281681249214643
False,0.023002511661352053,21.020474430708397,0.8314250388382128
False,-0.015294953321886778,28.440503799083864,0.9299834091887422
False,0.015068848893110949,30.45451775126663,0.6639826020686688
False,0.022857853106029166,22.03238042832899,1.1003421131805193
False,-0.02846105359848595,35.57042045132674,1.1133267302207657
False,0.018373530400304573,38.269977468841425,0.5981625254271307
True,0.021653905956806455,19.064310133694327,2.4354626060233078
False,-0.017090418549439754,38.45051451760199,0.9052008383721327
False,0.014958058976593316,19.060303407052608,0.5408392217066275
True,-0.025503870067802987,20.08468629755849,1.6784756895268433
True,0.01208966088700767,21.348241718437574,1.8032887947773384
True,-0.029095405496978824,20.371516094505445,2.502041943412659
True,0.019655245306556636,25.7797463434072,1.1878201464301676
True,0.021965336219079395,17.60363374319565,1.5063420068611064
False,-0.019180853553046377,28.019534262405227,0.8325601669429873
False,-0.017238553050276845,25.901047917699746,0.5819521146181182
True,0.01585676013266293,24.95730085447816,1.255739642727656
False,-0.017619549232609125,32.11132032902117,0.9347098352457143
False,-0.018593260397562948,34.30922594711103,0.6823923679670382
False,-0.023433810525238755,35.14852255180475,0.500388780847446
False,0.013935738544637609,31.298969306642164,0.8105424261184634
False,-0.02064862249710888,19.946929610369118,0.8425878470325812
False,-0.01547963942184477,31.100423360071957,0.9859262573859128
False,-0.02629142636099567,37.531959002738894,0.7568846616240946
True,-0.027017440562238468,17.831036037644047,2.0505944310701048
False,0.011335907612707164,15.677710898556876,0.6420614152935111
False,0.02291644892390446,27.140424004197058,1.107642748494905
False,-0.015633494340228357,17.096523553275862,1.0511847934861254
True,0.029791950121078353,26.491129941246903,1.3169912898940046
False,-0.02167421850584679,29.173229936489705,0.6299576187723163
False,-0.01251208341572038,22.910043116699416,0.7386136170993676
False,0.02224626662795632,39.57074837752528,0.528954308408867
False,0.014915274020958106,34.859358015004624,0.6220736592726491
False,0.018540795404178526,33.076682334408076,0.9555983384298167
False,-0.017270592007476385,32.08657233914546,0.9723303846202198
True,-0.028678643549914798,29.341063232316607,1.237024400137155
True,0.025069137717247364,24.27669025655448,1.5199445935480622
False,0.021084494309223087,33.6519478716975,0.2699529758796914
True,-0.021318401586098448,25.186230313281804,1.4285969521943456
True,0.023811248829711563,21.73147503241436,1.7454253393860064
False,-0.016772894962783655,32.50419456052484,0.7917229281885553
True,0.010226559183487204,15.068067713302163,1.4741622834424053
True,0.02789538834984373,20.464254257232035,1.8651916773455524
True,0.029393705214683173,16.758478822931018,2.574899981587799
True,-0.02726062835669115,27.403392707072165,1.4954251628697728
False,-0.026098048510125996,37.51494067961542,1.0602506995611944
False,0.01983459722513447,31.10236299326161,0.824012433358643
True,0.027234431828217533,21.61641045904242,2.010990679585801
False,0.011107163284946278,27.706596464021494,0.8131145982104945
False,-0.016485680479986123,38.52744238145773,0.5453747399467019
False,0.017640027855325417,27.838766788323728,1.0325348997543233
True,0.023797332643272568,18.673586780982703,1.7611771379377947
True,-0.016771209825205587,23.98745727897556,1.5212248997400462
False,-0.010948868585708291,18.18201066721018,0.6293497350730065
False,-0.01508494153789823,30.583540543429102,0.5250947879572528
False,0.02023577916641518,39.395253443384405,0.314903365264452
False,-0.01963109587818445,29.72939071802826,0.7398023221439024
False,-0.013213962115191913,27.871060888681114,0.0005715335162855639
False,-0.010578721146229852,39.19148354844964,0.8886059786823068
False,0.01623198195695625,25.561970266416076,0.6976796819529562
True,-0.028996658169227786,27.15192011973042,1.5952165359617017
True,-0.021020396480699133,29.500416581946226,1.3187500956909288
False,-0.015122845817491647,25.352538308815866,1.0717307255139665
False,0.016238855717113976,32.25649824036951,0.20428631075440604
True,-0.014738038371523203,35.675636199770466,1.2869284846268763
False,0.02556945487003027,26.46740157292693,1.031420916820725
False,-0.015592376400307587,37.83581605815354,0.27449896656491246
False,-0.018096182917714893,22.659862292226265,0.9952311571486674
False,-0.012620982520825382,21.60009180622767,1.0733425692283483
False,0.02207897579843786,38.087437972505136,1.0265620546667795
False,-0.014805397899612112,27.877421496175117,0.5935649004284816
False,-0.018305559171033742,23.44096575515316,1.0984947295209233
False,0.012564806658249581,32.37843413197119,0.4881791268893781
False,0.013965440565921292,38.153651604271786,0.6032327180174495
False,0.017727380117265167,29.942482331653014,0.7197799311810398
True,-0.023183962507816704,23.43831655103982,1.1716404326652832
False,0.025929283049588088,28.316963840044757,1.1412481988116692
True,-0.027015466260477315,33.71835578795524,1.271913006391421
True,-0.024426853027496545,22.40107088384621,1.6086213009842982
False,0.021535033775107154,32.717303308230925,0.9381716028448377
True,-0.013192872964788528,23.471392287025484,1.2691202605473668
True,0.018640961233949878,15.601129017174603,1.9525949909813016
False,-0.010389807892230207,27.26631305116739,0.4052863611876014
True,-0.029147872364184098,35.90978389283279,1.2568020414885914
False,-0.016278812418362914,19.910179789383054,1.0180355809881592
False,0.01982771841861585,27.92213120229976,0.9127089522297951
False,0.016080304832276935,39.64801509660187,0.7701613380112007
False,0.018354324848248643,23.450265821943347,0.5862073214778278
False,-0.02338969853495967,28.08162793436216,0.9888172738363306
True,-0.02848267739729901,21.006940597173283,1.4604232087328997
True,0.029476199705382983,17.237229554768525,2.68657460509528
True,-0.013996750875155681,15.753722697778123,1.5255198118869906
True,-0.023423056088154863,25.880985519201282,1.1711375042067862
False,-0.016763133306069693,23.448720806800303,0.5399133474872362
True,0.02134835877158189,19.439971467174004,1.2701120737747704
True,-0.02755542907481312,19.134977117121565,1.816472769159749
False,-0.01463715297993337,38.98855938238343,0.6330728311372515
True,-0.026719097577921375,21.174898042195892,1.2912082287406814
True,0.024867154537928645,19.707527384274236,2.1881323378968633
False,-0.01666412849541053,33.03313736724847,0.9613770630146662
False,0.01992254541152632,27.944335210036932,0.7163893970741388
True,0.027805109334681014,25.441682686471914,1.6232822890767196
True,-0.022892203033645746,37.03560816622837,1.3723671592746343
True,0.015497224943261409,18.73493463858705,1.3146612600421275
True,-0.025100464557729834,24.946049817760816,1.3880892035923176
True,0.019980801380029993,35.45655282846189,1.5293630692924614
True,-0.02258865067030166,27.94425361720792,1.1985595069345774
False,0.027434010192931367,37.568194019589285,1.014328700748988
False,0.019767924632816687,34.70249249665197,0.7817007960402956
True,0.028283815525303756,26.222647830960785,1.8599945975547678
False,0.02910185665851528,35.44347544960737,1.1105633158958073
True,0.022035028325780907,18.57547378833089,2.096147270498642
True,-0.02980399392545635,36.97004253009645,1.8279677210116452
False,0.011625696442216624,23.88376783432908,0.5189878795370146
True,0.02438099752805118,18.675484638900095,1.4958379795344945
True,-0.01414132012620107,15.773124738373662,1.4929701221412104
False,-0.012633816159532718,20.537869014839373,1.028434843508924
False,0.011802380442893898,39.06381843616545,0.5552373811120777
True,0.024970443901486727,21.857720213191463,1.8478270079638222
False,0.013823942962052287,39.20358040400253,0.5158175378323995
False,0.015552479269844531,30.839502107060945,0.3271716627537642
True,0.026799062002012403,27.148279925948035,1.932142188548283
False,-0.021231104147773558,36.15588928512562,0.6907371582751837
False,0.023746172477539348,37.74139819265349,0.0005524841374050647
True,-0.023661490426825985,24.68395118607718,1.413981539257775
True,0.029693913051418337,16.079151006726878,2.2693128835632073
False,-0.011573874407751056,30.195956881762946,0.25466868334944653
True,0.026012578970644053,24.10313631032122,1.6291642568435065
False,-0.029948126732801353,34.31185610088612,0.4379669238793094
True,-0.028719642353333782,23.824539469580795,1.557529190294518
True,-0.0281175519888578,19.043641065898406,1.664056518189
True,0.023202390065335865,21.290686835102093,1.2200524507287671
False,0.021976045408824932,38.42279749833828,0.5310290096959492
True,-0.018483190221938683,17.195390569648545,1.2854768788647417
False,0.01364157764180059,36.34671298761827,0.31255094640240283
False,-0.029087527053023685,31.11674382097413,0.9808719799071492
False,-0.021223071777827292,25.298368750167242,0.31335451048888546
False,0.023325092152515506,33.40419567999098,0.4572540293946868
True,0.029406981675158525,17.84079310378088,2.0349527746542733
False,0.02414408816164626,36.15907621472626,0.7517357227206637
False,-0.016693311353543357,23.356624439335242,0.6564761305880539
False,-0.010927735639901903,23.86183314908201,0.9596372510041977
True,-0.02402499043225781,30.975045887849234,1.2301151062806552
True,-0.028262351603454673,20.347108572801048,1.1826366867564189
False,0.017998971887431648,25.912783196701305,0.519065797570983
False,0.011708848506712288,24.3067159018254,0.43742383265324397
True,0.023299185255218742,21.812666427780016,1.5685639637668793
True,0.01975821495474192,19.237304405377778,1.2331285325064685
False,0.01041714345122581,30.533024360735684,0.9328093130067215
True,0.018013155356297498,28.157537439979237,1.897387755847618
True,-0.0182908343953452,15.272554978816181,1.4806744975198791
True,0.016205585472654317,18.820864345459192,1.319143039936749
False,0.012736214799155607,20.376828144562822,0.846970686165761
False,-0.017994213854727815,35.51979962553466,0.6647680922686342
False,0.010330974999549127,28.277581316464993,0.2970317650827473
False,-0.028843432387310332,37.533589003688654,0.8307096993486712
True,-0.02883733664558473,15.105382441426558,2.3232352767185165
False,0.019661504678269066,24.562611868922644,0.8373647077203684
False,-0.019750358921000334,37.8907801586077,0.4818680902375993
False,-0.010311655397476815,18.468794239893242,0.0018371388649513402
False,0.010358938408414167,16.6460256112541,0.7625414605549179
True,0.019200436157742144,21.58408040574203,1.623513326001726
False,-0.011021734553387803,29.02745547503965,0.27189589702906525
True,0.02356681503672802,21.748593364999202,1.8663339478547347
True,-0.029601458445931983,17.841925302602853,1.9528386645736977
False,-0.02251886034467987,33.58464904509965,0.9733930125275227
False,-0.014840823767373619,36.81330314152065,0.6429782653435422
True,-0.02465908910282255,19.12400591577921,1.6648527116281993
True,-0.029025034251068095,30.056317397454606,1.4578883992018954
True,-0.01770139859518411,15.197661756440084,1.888319639438423
False,-0.010932430383567582,19.05440090118328,1.1408202085654444
True,0.02791896661093895,24.340893491805804,1.781320366550536
True,-0.023118282853374115,21.0043918423183,2.00656655980179
False,-0.024369219613830345,39.6732991443624,1.0902513400010438
False,0.02065992723115461,35.788457265346096,1.068854359193009
False,0.020987742347448164,39.02262606909868,0.43640340296053254
False,-0.010865414231628106,27.500029732510043,0.5816540840416193
False,0.023551022707313976,34.15924414237842,0.6852791957755346
True,0.0299162339526804,18.607315336628606,1.8510628979288692
False,0.01880431179208043,36.60768497200949,1.0222954965359299
False,0.020641179485400944,29.40245356630378,0.973339462288718
True,0.025185926510282074,15.375855966100783,2.201624273937772
False,-0.011262975633517094,22.010145476164446,0.7895195767489331
False,0.022646758037373753,24.186507556875917,1.1448961550119725
True,0.025699132006566136,29.275109186897275,1.517577016460047
True,-0.01951297977427193,21.836071432866138,1.3341853698092072
False,0.022026539533675366,32.004385234385886,0.0004985055661805525
True,0.029299751327921522,20.233366835635948,1.6781495405715923
True,-0.027560541192431898,26.275762146705596,1.3752529855420377
True,0.0237166916655763,34.34621193958629,1.3115216484402619
False,-0.02453075840581799,28.764941630676134,0.8569488213560409
False,-0.012768912836883434,36.42743925720584,0.11482629324448852
True,0.02466554300854716,18.412927574388195,1.8154400179741392
False,0.027653853246729657,37.99755840886627,0.6896722367171216
True,0.027848155518351472,24.428962208339982,1.721697137889357
False,-0.013162956144844465,34.81648565760652,0.8436070679560821
False,-0.013470833756854678,33.10238268051528,0.8702549536173012
False,0.021834271488598435,33.1178386438133,0.8196636484658267
False,0.010055164812818193,36.45752554305999,0.5721190158652886
False,0.019284301295194185,29.021519142879452,0.892405896693595
False,-0.010309435523961803,27.425793583166197,0.9889514476917562
True,0.02975107806797929,23.946389932806802,1.7081228045654502
False,0.028834541726550776,34.508191551856385,0.9319209615610594
False,-0.016687167002831037,37.68399895483688,0.7310306427195005
True,-0.028411610169263295,34.97844393271342,1.3069685827238282
False,0.019642818327578068,28.091080514285228,1.002873250596713
True,-0.021804537154884777,19.077481779840504,1.2124549550708983
False,0.016958249197223763,29.849771758647996,0.514995045036266
False,0.01778317164770918,39.99898880175847,0.17057882025340007
False,-0.018644443989435246,37.89684926111097,1.0853503858311315
False,0.013041113278785883,28.952404405344875,0.5543707703117927
True,0.027558751786599396,15.324103564676584,2.4103393862743405
False,-0.017681563475308443,27.344159384229492,0.7469816212126665
False,0.028742549892711522,36.540465922361264,0.9357031034135792
True,-0.025563351627435813,16.783683007406083,1.8822339639020402
False,-0.012478592119493336,29.260999776561075,0.00047554714897854184
True,0.027301578944498972,20.186455836570204,1.8239167524053934
False,0.020113131435044326,26.655063849796136,0.9677793597703133
True,0.028613291962503014,31.730222582887812,1.1671210786930364
False,0.025878061406379688,27.748505292939644,1.1067378031687125
False,0.0108861519877711,16.04989583235211,0.779556967077161
False,-0.015918148054990304,28.900542399782566,0.6066554842156989
False,0.01593879234882128,32.154866769161124,0.6531234981343286
False,0.0226234681989351,39.50348638777558,0.42222509848137707
True,0.02468450339959498,32.27553057533655,1.3703132473958697
False,0.018620535459337464,22.072128543634033,1.067455996238512
False,-0.010185391070190165,25.08538942357363,1.022424369752279
False,-0.016754731045071,26.262812753791582,0.5477514496213454
False,0.024058665775436867,34.42789592369935,0.7630740686700296
True,0.028236021546955772,25.553234036728,1.6196145121216434
True,-0.021244908428550827,20.4606198038344,1.5807528915009461
False,-0.017005471375623093,38.02780960713085,0.8736600743389382
True,0.024871110717685527,25.764338174358322,1.15273397861409
True,0.022761711223713683,19.15135519436548,1.3213689892403988
True,-0.02572716221442741,16.246203026276095,2.4623092756093645
False,0.01578061218642933,33.90849192259253,0.0004203666187657779
False,-0.013477583343042249,34.42767072719056,0.00045758465930261123
False,-0.026528015567273175,38.14245229028232,0.6642141169269237
False,0.02748224641197658,34.783310158514,0.9350165862062019
True,-0.027384797010707847,29.713292667762808,1.189456295893432
False,-0.018048072743099525,22.678146956210256,1.0456795349757155
True,-0.026285895672952454,24.5841328636563,1.3744688131373122
True,-0.01823607292895036,31.80304406353037,1.2051608604681885
False,0.01648306722121289,31.960658468865336,0.5811730950173156
True,0.028350243402091788,19.333144066765126,1.540011193092614
False,-0.01004323686703757,26.84689261138882,0.21020127113865184
False,-0.016516851530760074,29.5953290711746,0.8271993481164753
True,-0.017308169501232984,19.010144386644903,1.5919999885132203
False,0.026487394569721483,34.94405535991228,0.5855641260233093
True,0.02331862109464236,16.899780382888775,1.72873777054584
True,-0.028868094816561392,24.66986213838154,1.5798476378257564
False,-0.027798104220060606,31.355969332622237,0.8566341571284884
False,-0.010231900442561555,30.900571409555653,0.28560009280191045
False,-0.020735987726447275,36.709515225694446,0.8736254181511652
False,0.019892866541201384,31.876299396292342,0.6645016217942535
False,0.012840114593978998,36.39587256611512,0.4938410599272025
True,0.022269771741806735,31.896134066434453,1.4187251070876945
False,-0.017232347791980594,18.286396214963453,0.8614779203161376
True,-0.023333600680393442,26.076869616711306,1.2353161671387767
True,-0.028252205143271293,30.482331390491638,1.3852210057516063
True,0.02814841015870838,28.74561663341995,1.4008814038802697
False,-0.012742088531986412,20.03469022605155,1.0654878915324255
True,-0.02479029446369964,17.175448848011065,1.8081164664848521
False,-0.017633330240879513,22.539391670216002,0.9071176466950703
False,0.01764673846042697,22.9750652375268,0.7524754138573082
False,-0.025671376588027504,32.18040186115856,0.9226844421003904
True,0.02213869102620153,20.488400460232555,2.3015509229011974
False,0.025128304478525938,36.792304800204704,0.42696680889358646
True,0.02478865612994769,19.215430670685418,1.352247266511261
True,-0.021835798384137614,19.29725579898644,1.4564108917210166
True,0.026012528930512965,24.1726659669525,1.4236446235054883
False,0.011408981785486556,22.132629115300674,0.9388090078298046
True,0.02039073830877359,29.767120710072856,1.2797102604028179
True,0.022690391043056972,21.53935328136906,1.282377992687193
False,-0.017112471062270637,22.407327914159218,0.9310248390797159
False,0.014518338438800283,23.530284060453234,0.16546669667955438
False,0.010261330637961594,39.908236186993605,0.28871557141690235
False,-0.014170941668887136,26.551339823035164,0.602155132896857
