trip,ifdi
False,0.35994784071075564
False,0.1401626384950561
False,0.35616166589334486
False,0.9950442870413111
False,0.5701397946568173
False,0.3735108621012543
False,0.03626557450830204
False,0.001605168062925095
False,0.35654809829247835
False,0.20919247118104417
False,0.4355941230121728
False,0.0007500651505364875
False,0.1684912353562536
False,0.3619460551413091
False,0.3538011280825208
False,0.5586468343137667
False,0.00038659987545969725
False,0.4074815480654182
False,0.0003593304266316377
False,0.3948536743132115
False,0.0006832080793977654
False,0.41812963908073786
False,0.23170536950564344
False,0.12577746122261588
False,0.0005550318378549834
False,0.050658502348730094
False,0.08746870312689022
False,0.571837807418927
False,0.2742340963197885
False,0.000466841521011935
False,0.0005025330611338854
False,0.4078355223865963
False,0.2989873720382675
True,1.2386031530069144
False,0.001398544137157437
False,0.23793486769223415
False,0.31725370369365047
False,0.30302868918921166
False,0.11791307315359101
False,0.13998325283114996
False,0.00012137732464390983
False,0.03218799235351494
False,0.0005326031726774922
False,0.12757832104583663
False,0.7795422472314187
False,0.09475815694135768
False,0.07554673373013739
False,0.28301116816860183
False,0.0008864635033128652
False,0.17377379703852097
False,0.0003646780758918093
False,0.00014490133580201961
False,0.3519236112761383
False,0.16306274545840865
False,0.00034294395157914123
False,0.0002414361614957943
False,0.2431495194941976
False,0.8043652594657398
False,0.0008111338515120436
False,0.22364295139094492
False,0.0005580513583954793
False,0.20953004019626056
False,0.39303607558512443
False,0.000974738393585496
False,0.2121350953234561
False,0.3299588492624811
False,0.000244512487553427
False,0.0007791975486578233
False,0.2453975435649119
False,0.12581683832524315
False,0.004210972695990009
False,0.00023000310505022725
True,1.3005917762951138
False,0.3777882574842757
False,0.2744507446368191
False,0.1286658725154117
False,0.2755220317411259
False,0.05498244410622847
False,0.7532562986775605
False,0.3716755836971313
False,0.5228460210155768
False,0.28095323767418706
False,0.5974794453131741
False,0.1365251350509437
False,0.00045764588140285143
False,0.0004009456038639521
False,0.3066576882777495
False,0.13210931829067507
False,0.1275007610647915
False,0.3375574084362629
False,0.25808989531093185
False,0.08964558087149775
False,0.20608097620864863
False,0.16860868587902986
False,0.0006376638613281364
False,0.7803342897394198
False,0.17801506754056892
False,0.0006391588528906703
False,0.3720456970910266
False,0.03552694408981998
False,0.3815194100898977
False,0.10897738169184275
False,0.3635913098426103
False,0.00011361019841630822
False,0.10264141244198252
False,0.000940382961309587
False,0.000669713525179372
False,0.24736083460566458
False,0.08604160764529672
False,0.0004066958080794494
False,0.7081277975375381
False,0.48428937864715454
False,0.102898822988796
False,0.37388321915453143
False,0.05984464036867897
False,0.3092247100382972
False,0.11971971110707365
False,0.17118281036715108
False,0.11377862205933963
False,0.2147628649804216
False,0.15815409533534888
False,0.12792479123933298
False,0.2319303778346071
False,0.09580328757190035
False,0.0007966282736294309
False,0.0006687602296832335
False,0.1148937775006464
False,0.00037702685460511555
False,0.3667376298643755
False,0.11269342718994019
False,0.19129404013608248
False,0.0005632637884365419
False,0.05634149260465465
False,0.00031726473593161176
False,0.0002855783111711351
False,0.0014821970123237776
False,0.11151328125126826
False,0.04554688962228912
False,0.16283805629319043
False,0.00019487870143544567
False,0.32968850977702324
False,0.5286546649089716
False,0.2968826380297306
False,0.15389233441617267
False,0.24607188840829128
False,0.028859109852515517
False,0.2746109017937086
False,0.00012986700542881412
False,0.15920501570468745
False,0.3268250976663116
False,0.5626953038478576
False,0.10260200320570226
False,0.18262208089254522
False,0.2700627687580379
False,0.00035532941715401
False,0.4288170290730869
False,0.029495624732834746
False,0.000256716166476415
False,0.35713816156032413
False,0.20663073157577821
False,0.05093428511979804
False,0.00030832311339347353
False,0.00012381636030457836
False,0.3275124600429892
False,0.00032853562803439757
False,0.43562332219451466
False,0.08112423879871057
False,0.44669431881026944
False,0.5779721315952968
False,0.1940084135294151
False,0.1837185517922066
False,0.13936532209931074
False,0.5763623124636756
False,0.5822933224512635
False,0.05144518993055651
False,0.6155641133560363
False,0.3261043355582203
False,0.09106234492099147
False,0.569015223596047
False,0.48952047860630016
False,0.420801338141273
False,0.4932361222604486
False,0.07805775233100931
False,0.11143373171505055
False,0.02563258043150878
False,0.2898820875943644
False,0.00040975279704480883
False,0.11382221300216738
False,0.210086091834169
False,0.20167872617272117
False,0.0012009146640055987
False,0.5453313513622953
False,0.000504057823011796
False,0.0001896656193479827
False,0.7372487577192732
False,0.0003355049421450723
False,0.000303634647820434
False,0.34718667609401205
False,0.00011707434946303552
False,0.3099886839239664
False,0.13204303644042764
False,0.1058233852956763
False,0.345628017564426
False,0.5663208695355119
False,0.4844770507430519
False,0.4828591162427999
False,0.0003711200344857538
False,0.24599968073582693
False,0.12180415442683783
False,0.5849298887569606
False,0.3784215284978547
False,0.5201432143734585
False,0.8877230873200305
False,0.23433385191809816
False,0.04834509644806429
False,0.41630650550720827
False,0.9860224457085387
False,0.18076456940527016
False,0.8763596917016047
False,0.3715479240535254
False,0.000513718372751886
False,0.000723216201577719
False,0.2676578197137076
False,0.00019578915090012132
False,0.00048115897955471894
False,0.3544236541664164
False,0.08678996894465692
False,0.2192309697920424
False,0.00020151533504887903
False,0.3994409495553574
False,0.21733525032938159
False,0.654435595696291
False,0.18041853256788443
False,0.01513113691690823
False,0.7988100650299602
False,0.20023166846691043
False,0.5918317048645177
False,0.46599951084226404
False,0.0008522801329042927
False,0.3565721666092091
False,0.4600703329885917
False,0.00020270753883069742
False,0.000602781836931933
False,0.001775759282745136
False,0.6771237571864416
False,0.2449026246588529
False,0.3188513576676091
False,0.06321989579270225
False,0.32815807636755023
False,0.16487340903931816
False,0.0007427123157099425
False,0.5192699119378401
False,0.22774046092609515
False,0.0004654522620418428
False,0.1357599114311822
False,0.7038458336871202
False,0.0752047493914415
False,0.2056313857030966
False,0.34674759860581345
False,0.3227936737526239
False,0.0011720404756306259
False,0.2788226934432566
False,0.0005489418348523579
False,0.0010166013958459526
False,0.0007158228086311044
False,0.35801372352428057
False,0.2299036503161401
False,0.3381979792917132
False,0.41952339734738037
False,0.058863555723787445
False,0.21811250448442596
False,0.1616141148004342
False,0.08814228718733351
False,0.12450928417721331
False,0.40054179469172596
False,0.5332309244795803
False,0.21888179781085904
False,0.06387990918322663
False,0.20964019602938827
False,0.8611026105765687
False,0.47115470170955587
False,0.19869344281540938
False,0.24859184275449375
False,0.16637925104896076
False,0.21720813196669628
False,0.5805265364741485
False,0.23513717891682062
False,0.14530916928911441
False,0.00021432633268561864
False,0.5756716225823336
False,0.035088269445103785
False,0.000353684835003043
False,0.3290706556845444
False,0.036427886127486674
False,0.2434112144169589
False,0.00037322271332656333
False,0.4867609861799509
False,0.24035968419259318
False,0.21644285838010963
False,0.07050405846324831
False,0.3781027835700227
False,0.5606532408463686
False,0.5504319299723509
False,0.22837133657374592
False,0.0002965173921877115
False,0.8183844218359855
False,0.0016945299596192607
False,0.10627005041748029
False,0.05251172052725343
False,0.19469097056974577
False,0.2902118828510434
False,0.3106641762198749
False,0.8008246169113516
False,0.2773443905827691
False,0.0005663062149101157
False,0.6366604067940517
False,0.17256931365493242
False,0.00023608417255067854
False,0.29220706742934344
False,0.19549479149795232
False,0.3443749342156327
False,0.32522179636480275
False,0.2902037928693054
False,0.6965053541584081
False,0.0012500359033420024
False,0.25099300985993706
False,0.0013474450988436488
False,0.042000760072285155
False,0.25767038803551906
False,0.00014636283462587333
False,0.41030103462983575
False,0.33446834310462364
False,0.322782355781531
False,0.0003780038271071123
False,0.1630778266912519
False,0.3962843594686429
False,0.16148644339439108
False,0.13406709079430176
False,0.4184509353320384
False,0.15312369881435128
False,0.20229866674665323
False,0.0003386304194609594
False,0.0002803093251111188
False,0.17929547319889358
False,0.39686497227740447
False,0.4010345120597297
False,0.0004975952403365867
False,0.25775643274417664
False,0.4147360543291513
False,0.00030205478759814876
False,0.13278103921938647
False,0.3889355047641573
False,0.24164523355441686
False,0.16084473041368633
False,0.6959661346926451
False,0.04135170411692585
False,0.00022475087761457171
False,0.17773901643358483
False,0.6554139210558798
False,0.04004097527379547
False,0.31534285876012486
False,0.00037647852345071547
False,0.34633916469206044
False,0.30127634826783295
False,0.4703139324895199
False,0.122645920588624
False,0.09662528025611326
False,0.31531058029228415
False,0.32176882179728866
False,0.05628250287442737
False,0.20984523338789507
False,0.1862140375589206
False,0.4303618671808423
False,0.17133451909763583
False,0.0002509489405390699
False,0.6669619087746412
False,0.00028496354276692993
False,0.17554634720390544
False,0.22020790228082762
False,0.11267262182395439
False,0.11129293265136835
False,0.24038276272730708
False,0.00015422257742438706
False,0.2626190123176802
False,0.09794030596417858
False,0.6748535905654081
False,0.13340660549885242
False,0.2833994747713229
False,0.0004748820333652023
False,0.29285144587632866
False,0.5291526993741331
False,0.3743558381291632
False,0.001201636053252866
False,0.1951897051140359
False,0.24900264252495918
False,0.07413432174010544
False,0.06932014880155506
False,0.39048878324249453
False,0.6519608412380548
False,0.4844268087134535
False,0.2406939486534514
False,0.00013386872800259583
False,0.05931538705819891
False,0.0003474956412016967
False,0.0003704673129296765
False,0.17713727163266335
False,0.16142350686050136
False,0.07835802720785501
False,0.33384727606908426
False,0.00020048224802813892
False,0.2136082430904837
False,0.31055262144421975
False,0.5616352870308037
False,0.1591019017810273
True,1.1660503644488605
False,0.03231784126197513
False,0.21776057716175348
False,0.000595580850318339
False,0.16776277221888208
False,0.5100769711503458
False,0.00040413329124007116
False,0.027742934926631505
False,0.001488222969357889
False,0.008775653841775217
False,0.330196014244207
False,0.24036073271689254
False,0.0001660453037601642
False,0.17836637234746897
False,3.915767876113742e-05
False,0.8017583113990477
False,0.1208647781329795
False,0.32556133886691585
False,0.00019482419891853967
False,0.33480155155343333
False,0.1328347285331627
False,0.00019950947516107236
False,0.3037001265706161
False,0.15189495618735838
False,0.34017377885920064
False,0.1693171328656152
False,0.3881586371012107
False,0.519655867362537
False,0.0012747467914817584
False,0.38648581252073
False,0.1561527484467352
False,0.00048062351982758257
False,0.25126912243113747
False,0.20051988093111683
False,0.20912580416273482
False,0.3955296094879779
False,0.0006349636685522072
False,0.0001953223814118342
False,0.22662020311266345
False,0.016541901783264597
False,0.5477304427666879
False,0.12038086908816108
False,0.08781614888567096
False,0.1266370089667075
False,0.000610840780887606
False,0.000539640133718115
False,0.9567399091256068
False,0.522746300751578
False,0.3244907098596661
False,0.07238815292234191
False,0.2358900966475957
False,1.1329582673678202
False,0.0003759278216459719
False,0.0007909692795044366
False,0.7154458724711528
False,0.22529812482081019
False,0.4666198673247805
False,0.31366266117805164
False,0.5103563379689017
False,0.0002344763842030809
False,0.34044496636498883
False,0.3070295961009404
False,0.0005897672529609364
False,0.6095640861815987
False,0.2735339258220563
False,0.6181480547657564
False,0.07577026667853988
True,1.2329350892570412
False,0.09631190834137668
False,0.0010317126540224694
False,0.562919527494448
False,0.12895679177447952
False,0.0012662727743552318
False,0.08443232846766544
False,0.00026500007809850763
False,0.1299068393698659
False,0.0004057015618237746
False,0.08622568892810949
False,0.2643079732502081
False,0.0002991576456661771
False,0.13707504714549223
False,0.00036148791326745874
False,0.3996777514893202
False,0.0005873876086770583
False,0.00025952088161894864
False,0.2902325509563541
False,0.09432079144970532
False,0.00039055714701660563
False,0.46722409254355285
False,0.0006669581221472331
False,0.5600533233721515
False,0.04962198473439649
False,0.2655194016503587
True,1.3245085751321501
False,0.34915156681209525
False,0.17476268704721462
False,0.00031166399315804766
False,0.20599363049653813
False,0.19460515347724874
False,0.06334404305645433
False,0.35430094982904675
False,0.10225977618842397
False,0.4734402227633185
False,0.5685972908881264
False,0.07166592535802209
False,0.16788946817245518
False,0.6381578170199489
False,0.00033159020735880487
False,0.4333869413925422
False,0.22637185665980794
False,0.49563449944289356
False,0.1273957079051761
False,0.2337902765246127
False,0.19450163959236433
False,0.5614268292854858
False,0.15409060021642704
False,0.7596124447334626
False,0.20736430404817205
False,0.3658930845507149
False,0.17774671047022134
False,0.00035615894325278954
False,0.47468309830639405
False,0.0009435057786977887
False,0.00032513605325634997
False,0.24838514684388086
False,0.19240190383033812
False,0.000795251466618435
False,0.6778199611006115
False,0.0004220449767999116
False,0.00042121412961004014
False,0.13794164415444354
False,0.00024054463686162947
False,0.02466977169412569
False,0.3525961832745639
False,0.18729014569616392
False,0.3825997169412308
False,0.0004206263142652697
False,0.21506487840926675
False,0.3537459385028499
False,0.0002885836460951155
False,0.1417334172977863
False,0.15014178956868185
False,0.38553598997108784
False,0.05375725795007573
False,0.16620447998950352
False,0.0005718395730435747
False,0.30857884240705136
False,0.3214887014424398
False,0.00017115322852231607
False,0.14780995554148396
False,0.0010637074913021243
False,0.1371789350825855
False,0.00020545029445189516
False,0.6604707479840703
False,0.4386254108851807
False,0.8090015751542298
False,0.5209723705390245
False,0.2597872266976674
True,1.5058974313848994
False,0.03133825348258715
False,0.00032001997425697197
False,0.00020938331096949562
False,0.2507140922508876
False,0.12103656429565311
False,0.28033310088047864
False,0.08233497415997115
False,0.17860917109571262
False,0.19708888908673075
False,0.00019297875648654063
False,0.24453932735451497
False,0.1950905881316071
False,0.4195642479920785
False,0.12406256817222655
False,0.4073293560950356
False,0.0004395864948687236
False,0.22753877168962117
False,0.0003804438096260662
False,0.11848568048863563
False,0.0008746245412990612
False,0.6278784385133312
False,0.0005901723215560946
False,0.00028392172105087794
False,0.2770686953746495
False,0.001154806641134822
False,0.4652705379581157
False,0.1885156116804858
False,0.14945337962344593
False,0.4335039198149469
False,0.0008182016688390211
False,0.11257810111999211
False,0.33648805259426984
False,0.14926517415900298
False,0.18017215348892798
False,0.41133928618018806
False,0.13001430587896504
False,0.4764198451880907
False,0.5094978359814494
False,0.3257387113947454
False,0.0006109701914207881
False,0.28136346673663276
False,0.31432484957233453
False,0.002988315266094391
False,0.4381610096816411
False,0.13218962745176083
False,0.00022799263714377906
False,0.1656454729065392
False,0.5332127419020919
False,0.0006476599713807288
False,0.1095926410947093
False,0.22867990823608325
False,0.0005662443684514866
False,0.0006960227679731097
False,0.22750589070626737
False,0.43691377578875434
False,0.0007567560635224798
False,0.09829167031317862
False,0.0008702371339680522
False,0.0005323592816872179
False,0.1822944400678971
False,0.03388133223163115
False,0.05695321948696909
False,0.2996492080166075
False,0.15494271872462473
False,0.2335546059328203
False,0.26081892141613516
False,0.38683671646865103
False,0.00045450889305131905
False,0.5332417121935409
False,0.10688604458556478
False,0.1212872236938042
False,0.001325777351105588
False,0.18546431392000848
False,0.0003165168992796609
False,0.44492429280285745
False,0.0005886805393302275
False,0.1889000395960279
False,0.23012819566783865
False,0.3685965930829235
False,0.4076661782103041
False,0.8484399469687531
False,0.057939888302183766
False,0.0007243385698875029
False,0.10747722985252699
False,0.26678104098612204
False,0.10976397031048363
False,0.0003286749415292111
False,0.0696966041812802
False,0.03220990100571491
False,0.0003456872806673046
False,0.14725250772942122
False,0.07775056837545632
False,0.00022979648907171937
False,0.43924078433671326
False,0.23421928303696918
False,0.13590972683533029
False,0.12346584844913293
False,0.4695440981596352
False,0.6254065708369971
False,0.1684629924761297
False,0.2689226613338152
False,0.15459814214414594
False,0.210662719685093
False,0.06875755321842142
False,0.0008326065683619506
False,0.32777767418404175
False,0.08001898206522355
False,0.38612987591049847
False,0.0003121491057898803
False,0.33884674952038973
False,0.21580824570900944
False,0.0007272185952305923
False,0.64820009884783
False,0.5661776026154185
False,0.16515454650789915
False,0.26354456446507313
False,0.11802564581157533
False,0.34743942478119905
False,0.12568951673628873
False,0.40789957198205895
False,0.2151826374600417
False,0.5747464628569019
False,0.5024597712995456
False,0.10282255007904749
False,0.3309218390462289
False,0.2142625180358774
False,0.32027443662507044
False,0.4643643667460646
False,0.20142631287282947
False,0.21528172830886905
False,0.2071629886557823
False,0.0004274099991546329
False,0.08105160771931842
False,0.4205299774863582
False,0.34403127607937894
False,0.0006144060549450942
False,0.21739953330125517
False,0.38876338174380715
False,0.37935419436872886
False,0.0005377233060510306
False,0.3150850859906051
False,0.00031848135340712736
False,0.0003104648730870576
False,0.0007397872726811305
False,0.21626764330870354
False,0.0002595872160232899
False,0.0012186797245014951
False,0.271334198753736
False,0.0066433930184372735
False,0.8483611924608346
False,0.12742831734466106
False,0.0004923147856393754
False,0.22686427278889523
False,0.25580272293099354
False,0.27426958178760547
False,0.00016968323861561854
False,0.46257664178087615
False,0.8628714851768126
False,0.17006348719497455
False,0.28710310967415037
False,0.4901984639830515
False,0.29406337028500207
False,0.0008772592031450972
False,0.3385629883176623
False,0.2402583300119438
False,0.19433101781662232
False,0.05473327954031664
False,0.867617870411879
False,0.2620404311398623
False,0.0006177769091978121
False,0.01589353404905813
False,0.2133365356830748
False,0.0430930796339042
False,0.12367940437811671
False,0.14724792081567153
False,0.0005590282673505115
False,0.22256478163555557
False,0.3877928181138358
False,0.8555626533630571
False,0.3458720911292426
False,0.28655606121946636
False,0.35479764650707246
False,0.3041322322081257
False,0.18657898052525507
False,0.10401493957815491
False,0.4805987706579124
False,0.31768815097092973
False,0.0006673163154681511
False,0.0010144314874262286
False,0.29673581029116564
False,0.48483423214920307
False,0.5373893517269741
False,0.30255197388100774
False,0.00029900617337774775
False,0.1211006618666628
False,0.31988798043594574
False,0.1120232156395355
False,0.26500113680603155
False,0.07156227962148358
False,0.0006841986721633903
False,0.3676552769504666
False,0.45427532656000824
True,1.2256454711918552
False,0.14331830198208242
False,0.46786299285930705
False,0.6798828604677956
False,0.5185520416766534
False,0.7515370347911441
False,0.29702912499488143
False,0.1640798582914943
False,0.40926100881119715
False,0.14811726073625384
False,0.42113573838110024
False,0.6493387197144185
False,0.0005529875449778942
False,0.3474169526406029
False,0.0002076373201626254
False,0.09763497581282875
False,0.23305248819941096
False,0.3149896204238237
False,0.6350729605530779
False,0.0014890544203536133
False,0.0004128727872105716
False,0.41777823145640564
False,0.31108198611666704
False,0.48564837572746467
False,0.10688400807659493
False,0.10799405480366317
False,0.3500021493677782
False,0.194559142196986
False,0.17655239012772145
False,0.23174073485611424
False,0.03498211237011192
False,0.0015030149530202658
False,0.17643636185320904
False,0.2651426446194484
False,0.00043727199246417186
False,0.00040168129621161977
False,0.13758586131399209
False,0.004849504956704482
False,0.00017193767746340576
False,0.0005201137550700051
False,0.0017316116998943626
False,0.4464174862108435
False,0.2681408875028698
False,0.00015824875189226033
False,0.19435071847629942
False,0.7132898517847447
False,0.06475302079601229
False,0.19818549440058866
False,0.0562817252547586
False,0.4996907804437123
False,0.0007914328714749943
False,0.09707540051186268
False,0.4840610127887855
False,0.2626027150005015
False,0.20772908676004215
False,0.00031272951481281015
False,0.10370415720480752
False,0.10596186756619996
False,0.21826391047607918
False,0.11223087706188496
False,0.39088450788434914
False,0.00023017275871888726
False,0.8306775762805839
False,0.21247210562941965
False,0.23607008544069738
False,0.47504739833507237
False,0.605731226849785
False,0.28561838777244086
False,0.4559507658189628
False,0.14573690849713053
False,0.5276841390577829
False,0.0005842630746848591
False,0.0001889622844218084
False,0.148439396131207
False,6.899198872566021e-05
False,0.49513860464651693
False,0.0009296447825213532
False,0.2293315284059129
False,0.580620703126353
False,0.5292508872123246
False,0.15640038648171115
False,0.19645805188016066
False,0.3992505842648244
False,0.5741838787303898
False,0.6805057163435084
False,0.3858165043535714
False,0.1879567915785678
False,0.18917962854302925
False,0.3644385650763403
False,0.22051730952970666
False,0.3740566171475071
False,0.0006463220542259788
False,0.00032941943677322806
False,0.16336484529247922
False,8.890001209117541e-05
False,0.1554231766875134
False,0.0004949597437967892
False,0.19498668996672222
False,0.0005146187079269341
False,0.4196735669523604
False,0.30559915063949605
False,0.26819179741143917
False,0.11165677888942396
False,0.43730269396789506
False,0.4836014753838681
False,0.20101642421973026
False,0.0009718347884522454
False,0.639461615837571
False,0.00045913290404984373
False,0.20713472805879363
False,0.00023705574882311437
False,0.000989496475209166
False,0.2577245762891521
False,0.22406575001910492
False,0.24533098763375297
False,0.19541076093009535
False,0.1621560583718473
False,0.34065954323984127
False,0.44423510199390853
False,0.14511673282534077
False,0.1793995465661367
False,0.3721261761760621
False,0.10951713230399147
False,0.2137246678196078
False,0.0005270421768164964
False,0.2377040371424529
False,0.22746595893651292
False,0.2790449689201562
False,0.000167286888793443
False,0.5643378264852468
False,0.5102084345456332
False,0.2094697983988368
False,0.40369434444067015
False,0.1279829749414513
False,0.3704655747087112
False,0.3086395518512265
False,0.4479044866059045
False,0.000339432766372071
False,0.2288614417298695
False,0.00037095423784550414
